Unique_ID,season,team_id,Team,player_id_copy_backup,Defender Name,Total Tackles,Successful Tackles,Defender Success rate,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,team,player-id,player-id-clean,Raider Name,Total Raids,Successful Raids,Raider Success Rate,player_id,player_id_clean,player_name,player_matches_played,player_position_id,player_position_name,player_team_name,team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,player-high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,player-high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,Season_Number,Team Name,team-id,player-id-pkdc-sanitised,Number of Defenders,Percentage of Raids,Empty Raids Percentage,Successful Raids Percentage,Season_Lookup,Season,season_num,player_id_notclean,Player Name,Position,Total Played,Total Starts,Tackle Type,Skill Type,Skill Name,Bengal Warriors (4),Bengaluru Bulls (1),Dabang Delhi (2),Gujarat Giants (31),Haryana Steelers (28),Jaipur Pink Panthers (3),Patna Pirates (6),Puneri Paltan (7),Tamil Thalaivas (29),Telugu Titans (8),U Mumba (5),U.P. Yoddha (30),team_name,matches_played,team-average-raid-points_rank,team-avg-points-scored_rank,team-all-outs-conceded_rank,team-successful-tackle-percent_rank,team-super-raid_rank,team-raid_rank,team-successful-raid-percent_rank,team-dod-raid-points_rank,team-super-tackles_rank,team-raid-points_rank,team-successful-raids_rank,team-total-points-conceded_rank,team-tackle-points_rank,team-total-points_rank,team-successful-tackles-per-match_rank,team-all-outs-inflicted_rank,team-average-tackle-points_rank,team-successful-tackles_rank,team-all-outs-conceded_value,team-successful-tackle-percent_value,team-super-raid_value,team-raid_value,team-successful-raid-percent_value,team-dod-raid-points_value,team-super-tackles_value,Total_touch_points_value,Total_bonus_points_value,team-raid-points_value,team-successful-raids_value,team-total-points-conceded_value,team-tackle-points_value,team-total-points_value,team-successful-tackles_value,team-successful-tackles-per-match_value,team-all-outs-inflicted_value,team-average-raid-points_value,team-avg-points-scored_value,team-average-tackle-points_value,team-all-outs-conceded_per-match,team-super-raid_per-match,team-raid_per-match,team-dod-raid-points_per-match,team-super-tackles_per-match,team-total-touch-points-ext_per-match,team-total-bonus--points-ext_per-match,team-raid-points_per-match,team-successful-raids_per-match,team-total-points-conceded_per-match,team-tackle-points_per-match,team-total-points_per-match,team-all-outs-inflicted_per-match,team-successful-tackles_per-match
team_id_29|Season5|C. Arun,5,29.0,,,,,,,,,,,,,,,,,,,,,,,191.0,191.0,C. Arun,20.0,9.0,Defender,CHE,Tamil Thalaivas,10.0,120.0,,24.0,25.0,30.0,,69.0,26.0,,,5.0,1.0,,1.0,35.0,1.75,,36.0,30.0,,,0.25,0.05,,0.05,1.75,,1.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season5|Joginder Narwal,5,5.0,,,,,,,,,,,,,,,,,,,,,,,194.0,194.0,Joginder Narwal,8.0,9.0,Defender,MUM,U Mumba,,,,,73.0,60.0,,128.0,72.0,,,,,,,9.0,1.13,,9.0,9.0,,,,,,,1.12,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season5|Ashish Chhokar,5,28.0,,,,,,,,,,,,,,,,,,,,,,,195.0,195.0,Ashish Chhokar,5.0,8.0,Raider,HAR,Haryana Steelers,,70.0,43.0,,114.0,91.0,80.0,121.0,112.0,72.0,,,9.0,1.0,,3.0,0.6,1.0,12.0,3.0,6.0,,,1.8,0.2,,0.6,0.2,2.4,0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_6|Season5|Pardeep Narwal,5,6.0,,,,,,,,,,,,,,,,,,,,,,,197.0,197.0,Pardeep Narwal,26.0,8.0,Raider,PAT,Patna Pirates,,1.0,1.0,,,,13.0,1.0,,1.0,1.0,,369.0,18.0,,,,29.0,369.0,,271.0,19.0,,14.19,0.69,,,1.12,14.19,,10.42,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season5|Ashish Sangwan,5,1.0,,,,,,,,,,,,,,,,,,,,,,,202.0,202.0,Ashish Sangwan,20.0,9.0,Defender,BLR,Bengaluru Bulls,70.0,54.0,,25.0,56.0,81.0,58.0,76.0,56.0,52.0,,1.0,17.0,,1.0,15.0,0.75,4.0,32.0,14.0,16.0,,0.05,0.85,,0.05,0.75,0.2,1.6,0.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season5|Rakesh Narwal,5,31.0,,,,,,,,,,,,,,,,,,,,,,,204.0,204.0,Rakesh Narwal,6.0,8.0,Raider,GUJ,Gujarat Giants,,55.0,53.0,,149.0,137.0,72.0,105.0,147.0,53.0,,,17.0,1.0,,1.0,0.17,1.0,18.0,1.0,15.0,,,2.83,0.17,,0.17,0.17,3.0,0.17,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season5|Sunil,5,2.0,,,,,,,,,,,,,,,,,,,,,,,207.0,207.0,Sunil,18.0,9.0,Defender,DEL,Dabang Delhi K.C.,58.0,,,,35.0,43.0,,89.0,33.0,,,1.0,,,,25.0,1.39,,25.0,24.0,,,0.06,,,,1.39,,1.39,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season5|Deepak Narwal,5,4.0,,,,,,,,,,,,,,,,,,,,,,,211.0,211.0,Deepak Narwal,16.0,8.0,Raider,KOL,Bengal Warriors,,23.0,50.0,,134.0,141.0,18.0,23.0,131.0,21.0,11.0,,85.0,1.0,,2.0,0.13,25.0,87.0,2.0,71.0,4.0,,5.31,0.06,,0.12,1.56,5.44,0.12,4.44,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|Amit Hooda,5,29.0,,,,,,,,,,,,,,,,,,,,,,,212.0,212.0,Amit Hooda,22.0,9.0,Defender,CHE,Tamil Thalaivas,5.0,,,17.0,7.0,6.0,,43.0,8.0,,,6.0,,,2.0,61.0,2.77,,61.0,55.0,,,0.27,,,0.09,2.77,,2.77,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_8|Season5|Vinod Kumar,5,8.0,,,,,,,,,,,,,,,,,,,,,,,215.0,215.0,Vinod Kumar,4.0,9.0,Defender,HYD,Telugu Titans,,,,,127.0,99.0,,166.0,122.0,,,,,,,2.0,0.5,,2.0,2.0,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season5|Rohit Kumar Choudary,5,7.0,,,,,,,,,,,,,,,,,,,,,,,217.0,217.0,Rohit Kumar Choudary,11.0,8.0,Raider,PUN,Puneri Paltan,,63.0,,,,,77.0,118.0,,63.0,,,13.0,,,,,1.0,13.0,,10.0,,,1.18,,,,0.09,1.18,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season5|Sachin Kumar,5,1.0,,,,,,,,,,,,,,,,,,,,,,,218.0,218.0,Sachin Kumar,9.0,9.0,Defender,BLR,Bengaluru Bulls,,114.0,,35.0,91.0,85.0,,137.0,84.0,,,,1.0,,1.0,6.0,0.67,,7.0,6.0,,,,0.11,,0.11,0.67,,0.78,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|K. Prapanjan,5,29.0,,,,,,,,,,,,,,,,,,,,,,,219.0,219.0,K. Prapanjan,22.0,8.0,Raider,CHE,Tamil Thalaivas,,11.0,30.0,,136.0,149.0,7.0,12.0,136.0,11.0,17.0,,123.0,2.0,,1.0,0.05,36.0,124.0,1.0,104.0,3.0,,5.59,0.09,,0.05,1.64,5.64,0.05,4.73,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season5|Manoj Dhull,5,3.0,,,,,,,,,,,,,,,,,,,,,,,233.0,233.0,Manoj Dhull,9.0,9.0,Defender,JAI,Jaipur Pink Panthers,,,,,93.0,82.0,,141.0,87.0,,,,,,,6.0,0.67,,6.0,6.0,,,,,,,0.67,,0.67,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season5|Surender Singh,5,30.0,,,,,,,,,,,,,,,,,,,,,,,234.0,234.0,Surender Singh,18.0,8.0,Raider,U.P.,U.P. Yoddhas,,27.0,29.0,,133.0,146.0,25.0,34.0,132.0,31.0,24.0,,68.0,2.0,,2.0,0.11,19.0,70.0,2.0,47.0,2.0,,3.78,0.11,,0.11,1.06,3.89,0.11,2.61,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season5|Ravi Kumar,5,7.0,,,,,,,,,,,,,,,,,,,,,,,240.0,240.0,Ravi Kumar,23.0,9.0,Defender,PUN,Puneri Paltan,35.0,,,,30.0,48.0,,81.0,30.0,,,2.0,,,,30.0,1.3,,30.0,28.0,,,0.09,,,,1.3,,1.3,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season5|Tushar Patil,5,3.0,,,,,,,,,,,,,,,,,,,,,,,242.0,242.0,Tushar Patil,17.0,8.0,Raider,JAI,Jaipur Pink Panthers,,30.0,12.0,,111.0,136.0,35.0,36.0,105.0,29.0,,,64.0,3.0,,3.0,0.18,13.0,67.0,3.0,49.0,,,3.76,0.18,,0.18,0.76,3.94,0.18,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season5|Hadi Oshtorak,5,5.0,,,,,,,,,,,,,,,,,,,,,,,249.0,249.0,Hadi Oshtorak,16.0,0.0,All Rounder,MUM,U Mumba,31.0,,,,49.0,54.0,,104.0,49.0,,,3.0,,,,20.0,1.25,,20.0,17.0,,,0.19,,,,1.25,,1.25,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season5|Meraj Sheykh,5,2.0,,,,,,,,,,,,,,,,,,,,,,,251.0,251.0,Meraj Sheykh,20.0,0.0,All Rounder,DEL,Dabang Delhi K.C.,,17.0,10.0,,84.0,110.0,10.0,17.0,80.0,19.0,18.0,,96.0,3.0,,8.0,0.4,31.0,104.0,8.0,76.0,2.0,,4.8,0.15,,0.4,1.55,5.2,0.4,3.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season5|Kuldeep Singh,5,5.0,,,,,,,,,,,,,,,,,,,,,,,252.0,252.0,Kuldeep Singh,20.0,0.0,All Rounder,MUM,U Mumba,3.0,57.0,44.0,33.0,28.0,37.0,,56.0,32.0,67.0,,6.0,16.0,1.0,1.0,31.0,1.55,,47.0,25.0,7.0,,0.3,0.8,0.05,0.05,1.55,,2.35,1.25,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season5|Fazel Atrachali,5,31.0,,,,,,,,,,,,,,,,,,,,,,,259.0,259.0,Fazel Atrachali,24.0,9.0,Defender,GUJ,Gujarat Giants,28.0,,,6.0,9.0,15.0,,48.0,10.0,,,3.0,,,4.0,57.0,2.38,,57.0,54.0,,,0.12,,,0.17,2.38,,2.38,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season5|Rohit Baliyan,5,2.0,,,,,,,,,,,,,,,,,,,,,,,261.0,261.0,Rohit Baliyan,17.0,8.0,Raider,DEL,Dabang Delhi K.C.,,29.0,40.0,,78.0,98.0,45.0,31.0,73.0,27.0,28.0,,65.0,1.0,,9.0,0.53,8.0,74.0,9.0,55.0,1.0,,3.82,0.06,,0.53,0.47,4.35,0.53,3.24,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season5|Selvamani K,5,3.0,,,,,,,,,,,,,,,,,,,,,,,264.0,264.0,Selvamani K,3.0,8.0,Raider,JAI,Jaipur Pink Panthers,,88.0,,,,,,150.0,,84.0,,,4.0,,,,,,4.0,,3.0,,,1.33,,,,,1.33,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season5|David Mosambayi,5,28.0,,,,,,,,,,,,,,,,,,,,,,,266.0,266.0,David Mosambayi,2.0,0.0,All Rounder,HAR,Haryana Steelers,,105.0,,,,,,170.0,,100.0,,,2.0,,,,,,2.0,,1.0,,,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|Vineet Sharma,5,29.0,,,,,,,,,,,,,,,,,,,,,,,268.0,268.0,Vineet Sharma,18.0,8.0,Raider,CHE,Tamil Thalaivas,74.0,59.0,,,59.0,79.0,61.0,80.0,59.0,55.0,,1.0,16.0,,,14.0,0.78,3.0,30.0,13.0,15.0,,0.06,0.89,,,0.78,0.17,1.67,0.72,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season5|Umesh Mhatre,5,7.0,,,,,,,,,,,,,,,,,,,,,,,272.0,272.0,Umesh Mhatre,5.0,8.0,Raider,PUN,Puneri Paltan,,113.0,,,,,81.0,173.0,,101.0,,,1.0,,,,,1.0,1.0,,1.0,,,0.2,,,,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season5|Deepak Kumar,5,28.0,,,,,,,,,,,,,,,,,,,,,,,275.0,275.0,Deepak Kumar,6.0,0.0,All Rounder,HAR,Haryana Steelers,52.0,96.0,,,106.0,84.0,82.0,135.0,111.0,82.0,,1.0,3.0,,,4.0,0.67,1.0,7.0,3.0,3.0,,0.17,0.5,,,0.67,0.17,1.17,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season5|Shashank Wankhede,5,4.0,,,,,,,,,,,,,,,,,,,,,,,279.0,279.0,Shashank Wankhede,3.0,9.0,Defender,KOL,Bengal Warriors,,,,,135.0,83.0,,161.0,134.0,,,,,,,2.0,0.67,,2.0,2.0,,,,,,,0.67,,0.67,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season5|Rahul Kumar,5,4.0,,,,,,,,,,,,,,,,,,,,,,,288.0,288.0,Rahul Kumar,10.0,9.0,Defender,KOL,Bengal Warriors,,,,,94.0,92.0,,142.0,85.0,,,,,,,6.0,0.6,,6.0,6.0,,,,,,,0.6,,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_3|Season5|Ravinder Kumar,5,3.0,,,,,,,,,,,,,,,,,,,,,,,292.0,292.0,Ravinder Kumar,1.0,9.0,Defender,JAI,Jaipur Pink Panthers,,,,,146.0,65.0,,174.0,146.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_8|Season5|Nilesh Salunke,5,8.0,,,,,,,,,,,,,,,,,,,,,,,293.0,293.0,Nilesh Salunke,21.0,8.0,Raider,HYD,Telugu Titans,38.0,16.0,19.0,,86.0,117.0,21.0,16.0,95.0,17.0,13.0,2.0,98.0,2.0,,7.0,0.33,22.0,105.0,5.0,78.0,3.0,0.1,4.67,0.1,,0.33,1.05,5.0,0.24,3.71,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_2|Season5|Abolfazel Maghsodlo,5,2.0,,,,,,,,,,,,,,,,,,,,,,,300.0,300.0,Abolfazel Maghsodlo,19.0,8.0,Raider,DEL,Dabang Delhi K.C.,85.0,18.0,,,92.0,123.0,17.0,19.0,92.0,18.0,,1.0,91.0,,,6.0,0.32,26.0,97.0,5.0,77.0,,0.05,4.79,,,0.32,1.37,5.11,0.26,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season5|Hadi Tajik,5,30.0,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,Hadi Tajik,9.0,9.0,Defender,U.P.,U.P. Yoddhas,,87.0,,,100.0,96.0,86.0,126.0,93.0,93.0,,,4.0,,,5.0,0.56,1.0,9.0,5.0,2.0,,,0.44,,,0.56,0.11,1.0,0.56,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|Anil Kumar,5,29.0,,,,,,,,,,,,,,,,,,,,,,,386.0,386.0,Anil Kumar,5.0,9.0,Defender,CHE,Tamil Thalaivas,,,,,137.0,133.0,,178.0,137.0,,,,,,,1.0,0.2,,1.0,1.0,,,,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season5|Virender Singh,5,4.0,,,,,,,,,,,,,,,,,,,,,,,313.0,313.0,Virender Singh,3.0,8.0,Raider,KOL,Bengal Warriors,,74.0,37.0,,,,56.0,129.0,,87.0,,,8.0,1.0,,,,5.0,8.0,,3.0,,,2.67,0.33,,,1.67,2.67,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season5|Pawan Sehrawat,5,31.0,,,,,,,,,,,,,,,,,,,,,,,318.0,318.0,Pawan Sehrawat,9.0,8.0,Raider,GUJ,Gujarat Giants,,71.0,,,145.0,144.0,62.0,125.0,145.0,75.0,,,9.0,,,1.0,0.11,3.0,10.0,1.0,5.0,,,1.0,,,0.11,0.33,1.11,0.11,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season5|Nitin Tomar,5,30.0,,,,,,,,,,,,,,,,,,,,,,,320.0,320.0,Nitin Tomar,20.0,8.0,Raider,U.P.,U.P. Yoddhas,84.0,8.0,4.0,,72.0,102.0,19.0,8.0,71.0,7.0,9.0,1.0,167.0,7.0,,10.0,0.5,23.0,177.0,9.0,135.0,7.0,0.05,8.35,0.35,,0.5,1.15,8.85,0.45,6.75,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_4|Season5|Surjeet Singh,5,4.0,,,,,,,,,,,,,,,,,,,,,,,322.0,322.0,Surjeet Singh,24.0,9.0,Defender,KOL,Bengal Warriors,15.0,92.0,,2.0,2.0,3.0,,28.0,2.0,88.0,,4.0,3.0,,9.0,76.0,3.17,,79.0,72.0,3.0,,0.17,0.12,,0.38,3.17,,3.29,3.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_5|Season5|Darshan Kadian,5,5.0,,,,,,,,,,,,,,,,,,,,,,,324.0,324.0,Darshan Kadian,16.0,8.0,Raider,MUM,U Mumba,22.0,42.0,35.0,,87.0,103.0,38.0,63.0,100.0,44.0,,3.0,33.0,1.0,,7.0,0.44,10.0,40.0,4.0,24.0,,0.19,2.06,0.06,,0.44,0.62,2.5,0.25,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_1|Season5|Rohit Kumar,5,1.0,,,,,,,,,,,,,,,,,,,,,,,326.0,326.0,Rohit Kumar,22.0,8.0,Raider,BLR,Bengaluru Bulls,86.0,2.0,33.0,,66.0,97.0,8.0,2.0,65.0,2.0,2.0,1.0,219.0,1.0,,12.0,0.55,36.0,231.0,11.0,192.0,12.0,0.05,9.95,0.05,,0.55,1.64,10.5,0.5,8.73,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_30|Season5|Sagar Krishna,5,30.0,,,,,,,,,,,,,,,,,,,,,,,347.0,347.0,Sagar Krishna,17.0,0.0,All Rounder,U.P.,U.P. Yoddhas,24.0,116.0,,14.0,27.0,26.0,,73.0,28.0,105.0,,3.0,1.0,,3.0,32.0,1.88,,33.0,29.0,1.0,,0.18,0.06,,0.18,1.88,,1.94,1.71,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season5|Parvesh Bhainswal,5,31.0,,,,,,,,,,,,,,,,,,,,,,,357.0,357.0,Parvesh Bhainswal,24.0,9.0,Defender,GUJ,Gujarat Giants,12.0,,,19.0,15.0,22.0,,53.0,17.0,,,4.0,,,2.0,48.0,2.0,,48.0,44.0,,,0.17,,,0.08,2.0,,2.0,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|Sanket Chavan,5,29.0,,,,,,,,,,,,,,,,,,,,,,,360.0,360.0,Sanket Chavan,7.0,9.0,Defender,CHE,Tamil Thalaivas,,,,,108.0,95.0,,151.0,101.0,,,,,,,4.0,0.57,,4.0,4.0,,,,,,,0.57,,0.57,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_7|Season5|Akshay Jadhav,5,7.0,,,,,,,,,,,,,,,,,,,,,,,365.0,365.0,Akshay Jadhav,10.0,8.0,Raider,PUN,Puneri Paltan,37.0,69.0,,31.0,65.0,57.0,59.0,102.0,70.0,65.0,,2.0,9.0,,1.0,12.0,1.2,4.0,21.0,10.0,9.0,,0.2,0.9,,0.1,1.2,0.4,2.1,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_28|Season5|Vikash Kandola,5,28.0,,,,,,,,,,,,,,,,,,,,,,,366.0,366.0,Vikash Kandola,9.0,8.0,Raider,HAR,Haryana Steelers,,33.0,34.0,,,,29.0,47.0,,33.0,,,58.0,1.0,,,,16.0,58.0,,44.0,,,6.44,0.11,,,1.78,6.44,,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_31|Season5|Sunil Kumar,5,31.0,,,,,,,,,,,,,,,,,,,,,,,368.0,368.0,Sunil Kumar,24.0,9.0,Defender,GUJ,Gujarat Giants,39.0,110.0,,10.0,10.0,16.0,,45.0,9.0,107.0,,2.0,1.0,,3.0,57.0,2.38,,58.0,55.0,1.0,,0.08,0.04,,0.12,2.38,,2.42,2.29,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
team_id_29|Season5|Anil Kumar,5,29.0,,,,,,,,,,,,,,,,,,,,,,,386.0,386.0,Anil Kumar,5.0,9.0,Defender,CHE,Tamil Thalaivas,,,,,132.0,109.0,,167.0,130.0,,,,,,,2.0,0.4,,2.0,2.0,,,,,,,0.4,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
