match_played,value,team_id,team_name,rank,points_per_match
16,86,7,Puneri Paltan,1,5.375
16,71,6,Patna Pirates,2,4.4375
14,68,1,Bengaluru Bulls,3,4.857142857142857
16,68,4,Bengal Warriors,4,4.25
16,59,5,U Mumba,5,3.6875
14,58,3,Jaipur Pink Panthers,6,4.142857142857143
14,53,2,Dabang Delhi K.C.,7,3.7857142857142856
14,45,8,Telugu Titans,8,3.2142857142857144
