player_id,player_name,match_played,value,team_id,team,team_name,rank,position_id,position_name,team_full_name,points_per_match
197,Pardeep Narwal,26,19,6,,PAT,1,8,Raider,Patna Pirates,0.7307692307692307
326,Rohit Kumar,22,12,1,,BLR,2,8,Raider,Bengaluru Bulls,0.5454545454545454
26,Ajay Thakur,22,12,29,,CHE,3,8,Raider,Tamil Thalaivas,0.5454545454545454
388,Monu Goyat,26,9,6,,PAT,4,8,Raider,Patna Pirates,0.34615384615384615
143,Maninder Singh,21,9,4,,KOL,5,8,Raider,Bengal Warriors,0.42857142857142855
81,Rahul Chaudhari,22,8,8,,HYD,6,8,Raider,Telugu Titans,0.36363636363636365
41,Deepak Hooda,24,7,7,,PUN,7,0,All Rounder,Puneri Paltan,0.2916666666666667
757,Sachin,24,7,31,,GUJ,8,8,Raider,Gujarat Giants,0.2916666666666667
320,Nitin Tomar,20,7,30,,U.P.,9,8,Raider,U.P. Yoddhas,0.35
94,Rishank Devadiga,21,5,30,,U.P.,10,8,Raider,U.P. Yoddhas,0.23809523809523808
211,Deepak Narwal,16,4,4,,KOL,11,8,Raider,Bengal Warriors,0.25
156,Pawan Kadian,21,3,3,,JAI,12,8,Raider,Jaipur Pink Panthers,0.14285714285714285
293,Nilesh Salunke,21,3,8,,HYD,13,8,Raider,Telugu Titans,0.14285714285714285
124,Wazir Singh,21,3,28,,HAR,14,8,Raider,Haryana Steelers,0.14285714285714285
155,Prashanth Kumar Rai,16,3,28,,HAR,15,8,Raider,Haryana Steelers,0.1875
58,Kashiling Adake,20,3,5,,MUM,16,8,Raider,U Mumba,0.15
219,K. Prapanjan,22,3,29,,CHE,17,8,Raider,Tamil Thalaivas,0.13636363636363635
251,Meraj Sheykh,20,2,2,,DEL,18,0,All Rounder,Dabang Delhi K.C.,0.1
3065,Nitin Rawal,21,2,3,,JAI,19,0,All Rounder,Jaipur Pink Panthers,0.09523809523809523
389,Ajay Kumar,22,2,1,,BLR,20,8,Raider,Bengaluru Bulls,0.09090909090909091
106,Shrikant Jadhav,19,2,5,,MUM,21,8,Raider,U Mumba,0.10526315789473684
29,Anup Kumar,21,2,5,,MUM,22,8,Raider,U Mumba,0.09523809523809523
52,Jasvir Singh,15,2,3,,JAI,23,8,Raider,Jaipur Pink Panthers,0.13333333333333333
234,Surender Singh,18,2,30,,U.P.,24,8,Raider,U.P. Yoddhas,0.1111111111111111
105,Shabeer Bappu,12,1,5,,MUM,25,8,Raider,U Mumba,0.08333333333333333
85,Rajesh Mondal,24,1,7,,PUN,26,8,Raider,Puneri Paltan,0.041666666666666664
119,Surjeet Singh,17,1,28,,HAR,27,8,Raider,Haryana Steelers,0.058823529411764705
261,Rohit Baliyan,17,1,2,,DEL,28,8,Raider,Dabang Delhi K.C.,0.058823529411764705
3091,Harish Naik,14,1,1,,BLR,29,8,Raider,Bengaluru Bulls,0.07142857142857142
111,Sukesh Hegde,18,1,31,,GUJ,30,8,Raider,Gujarat Giants,0.05555555555555555
174,Deepak Kumar Dahiya,16,1,28,,HAR,31,8,Raider,Haryana Steelers,0.0625
567,Mohsen Maghsoudlou,16,1,8,,HYD,32,8,Raider,Telugu Titans,0.0625
36,Chandran Ranjit,11,1,31,,GUJ,33,8,Raider,Gujarat Giants,0.09090909090909091
