match_played,value,team_id,team_name,rank,points_per_match
14,52,7,Puneri Paltan,1,3.7142857142857144
14,50,4,Bengal Warriors,2,3.5714285714285716
14,46,2,Dabang Delhi K.C.,3,3.2857142857142856
16,38,5,U Mumba,4,2.375
16,34,6,Patna Pirates,5,2.125
16,30,3,Jaipur Pink Panthers,6,1.875
16,30,1,Bengaluru Bulls,7,1.875
14,28,8,Telugu Titans,8,2.0
