Player_Name,Tournament,Team,Price,Status
ravinder pahal,Pro Kabaddi Season 8,Gujarat Giants,74.00 L,SOLD
ravinder pahal,Pro Kabaddi Season 7,Dabang Delhi KC,61.00 L,FBM
ravinder pahal,Pro Kabaddi Season 6,Dabang Delhi KC,20.00 L,SOLD
ravinder pahal,Pro Kabaddi Season 5,Bengaluru Bulls,50.00 L,SOLD
ravinder pahal,Pro Kabaddi Season 4,Puneri Paltan,17.00 L,SOLD
mohit goyat,Pro Kabaddi Season 9,Puneri Paltan,20.00 L,RETAINED
mohit goyat,Pro Kabaddi Season 8,Puneri Paltan,8.00 L,SOLD
siddharth sirish desai,Pro Kabaddi Season 9,Telugu Titans,20.00 L,SOLD
siddharth sirish desai,Pro Kabaddi Season 8,Telugu Titans,130.00 L,FBM
siddharth sirish desai,Pro Kabaddi Season 7,Telugu Titans,145.00 L,SOLD
siddharth sirish desai,Pro Kabaddi Season 6,U Mumba,36.40 L,SOLD
sandeep dhull,Pro Kabaddi Season 9,Dabang Delhi KC,40.00 L,SOLD
sandeep dhull,Pro Kabaddi Season 8,Jaipur Pink Panthers,45.00 L,FBM
sandeep dhull,Pro Kabaddi Season 7,Jaipur Pink Panthers,33.83 L,RETAINED
sandeep dhull,Pro Kabaddi Season 6,Jaipur Pink Panthers,66.00 L,SOLD
sandeep dhull,Pro Kabaddi Season 4,Telugu Titans,13.00 L,SOLD
rohit gulia,Pro Kabaddi Season 9,Patna Pirates,30.00 L,SOLD
rohit gulia,Pro Kabaddi Season 8,Haryana Steelers,83.00 L,SOLD
rohit gulia,Pro Kabaddi Season 7,Gujarat Fortunegiants,25.00 L,RETAINED
rohit gulia,Pro Kabaddi Season 6,Gujarat Fortunegiants,6.60 L,RETAINED
sunil kumar,Pro Kabaddi Season 9,Jaipur Pink Panthers,90.00 L,SOLD
sunil kumar,Pro Kabaddi Season 8,Gujarat Giants,74.40 L,RETAINED
sunil kumar,Pro Kabaddi Season 7,Gujarat Fortunegiants,67.00 L,RETAINED
sunil kumar,Pro Kabaddi Season 6,Gujarat Fortunegiants,49.10 L,RETAINED
sunil kumar,Pro Kabaddi Season 5,Gujarat Fortunegiants,30.40 L,SOLD
monu goyat,Pro Kabaddi Season 9,Telugu Titans,20.00 L,SOLD
monu goyat,Pro Kabaddi Season 8,Patna Pirates,20.00 L,SOLD
monu goyat,Pro Kabaddi Season 7,UP Yoddha,93.00 L,SOLD
monu goyat,Pro Kabaddi Season 6,Haryana Steelers,151.00 L,SOLD
monu goyat,Pro Kabaddi Season 5,Patna Pirates,44.50 L,SOLD
ashu malik,Pro Kabaddi Season 9,Dabang Delhi KC,8.80 L,RETAINED
ran singh,Pro Kabaddi Season 7,Tamil Thalaivas,55.00 L,SOLD
ran singh,Pro Kabaddi Season 6,Bengal Warriors,43.00 L,SOLD
ran singh,Pro Kabaddi Season 5,Bengal Warriors,47.50 L,SOLD
ran singh,Pro Kabaddi Season 4,Jaipur Pink Panthers,30.00 L,SOLD
parvesh bhainswal,Pro Kabaddi Season 9,Telugu Titans,62.00 L,SOLD
parvesh bhainswal,Pro Kabaddi Season 8,Gujarat Giants,84.50 L,RETAINED
parvesh bhainswal,Pro Kabaddi Season 7,Gujarat Fortunegiants,75.00 L,FBM
parvesh bhainswal,Pro Kabaddi Season 6,Gujarat Fortunegiants,35.00 L,SOLD
parvesh bhainswal,Pro Kabaddi Season 5,Gujarat Fortunegiants,25.00 L,SOLD
girish maruti ernak,Pro Kabaddi Season 9,Bengal Warriors,20.00 L,SOLD
girish maruti ernak,Pro Kabaddi Season 8,Gujarat Giants,20.00 L,SOLD
girish maruti ernak,Pro Kabaddi Season 7,Puneri Paltan,33.00 L,FBM
girish maruti ernak,Pro Kabaddi Season 6,Puneri Paltan,49.10 L,RETAINED
girish maruti ernak,Pro Kabaddi Season 5,Puneri Paltan,33.50 L,SOLD
girish maruti ernak,Pro Kabaddi Season 4,Bengal Warriors,15.00 L,SOLD
sukesh hegde,Pro Kabaddi Season 8,Bengal Warriors,30.00 L,FBM
sukesh hegde,Pro Kabaddi Season 7,Bengal Warriors,20.00 L,SOLD
sukesh hegde,Pro Kabaddi Season 6,Tamil Thalaivas,28.00 L,SOLD
sukesh hegde,Pro Kabaddi Season 5,Gujarat Fortunegiants,31.50 L,SOLD
sukesh hegde,Pro Kabaddi Season 4,Telugu Titans,16.00 L,SOLD
jang kun lee,Pro Kabaddi Season 8,Patna Pirates,20.50 L,FBM
jang kun lee,Pro Kabaddi Season 7,Patna Pirates,40.00 L,SOLD
jang kun lee,Pro Kabaddi Season 6,Bengal Warriors,33.00 L,SOLD
jang kun lee,Pro Kabaddi Season 5,Bengal Warriors,80.30 L,RETAINED
jang kun lee,Pro Kabaddi Season 4,Bengal Warriors,22.00 L,SOLD
chandran ranjit,Pro Kabaddi Season 9,Gujarat Giants,30.00 L,SOLD
chandran ranjit,Pro Kabaddi Season 8,Bengaluru Bulls,80.00 L,SOLD
chandran ranjit,Pro Kabaddi Season 7,Dabang Delhi KC,70.00 L,FBM
chandran ranjit,Pro Kabaddi Season 6,Dabang Delhi KC,61.25 L,SOLD
chandran ranjit,Pro Kabaddi Season 5,Gujarat Fortunegiants,8.00 L,SOLD
vishal bharadwaj,Pro Kabaddi Season 8,Puneri Paltan,60.00 L,SOLD
vishal bharadwaj,Pro Kabaddi Season 7,Telugu Titans,60.00 L,FBM
vishal bharadwaj,Pro Kabaddi Season 6,Telugu Titans,6.60 L,RETAINED
rajesh narwal,Pro Kabaddi Season 8,Haryana Steelers,10.00 L,SOLD
rajesh narwal,Pro Kabaddi Season 6,Dabang Delhi KC,16.00 L,SOLD
rajesh narwal,Pro Kabaddi Season 5,UP Yoddha,69.00 L,SOLD
rajesh narwal,Pro Kabaddi Season 4,Jaipur Pink Panthers,18.00 L,SOLD
prashanth kumar rai,Pro Kabaddi Season 8,Patna Pirates,55.00 L,SOLD
prashanth kumar rai,Pro Kabaddi Season 7,Haryana Steelers,77.00 L,SOLD
prashanth kumar rai,Pro Kabaddi Season 6,UP Yoddha,79.00 L,SOLD
prashanth kumar rai,Pro Kabaddi Season 5,Haryana Steelers,21.00 L,SOLD
prashanth kumar rai,Pro Kabaddi Season 4,Dabang Delhi KC,13.80 L,SOLD
vijay,Pro Kabaddi Season 9,Dabang Delhi KC,74.60 L,RETAINED
vijay,Pro Kabaddi Season 8,Dabang Delhi KC,45.10 L,RETAINED
vijay,Pro Kabaddi Season 7,Dabang Delhi KC,41.00 L,SOLD
vijay,Pro Kabaddi Season 6,Patna Pirates,6.60 L,RETAINED
dharmaraj cheralathan,Pro Kabaddi Season 8,Jaipur Pink Panthers,20.00 L,SOLD
dharmaraj cheralathan,Pro Kabaddi Season 7,Haryana Steelers,38.50 L,SOLD
dharmaraj cheralathan,Pro Kabaddi Season 6,U Mumba,46.00 L,SOLD
dharmaraj cheralathan,Pro Kabaddi Season 5,Puneri Paltan,46.00 L,SOLD
dharmaraj cheralathan,Pro Kabaddi Season 4,Patna Pirates,29.00 L,SOLD
mahender singh,Pro Kabaddi Season 9,Bengaluru Bulls,28.80 L,RETAINED
mahender singh,Pro Kabaddi Season 8,Bengaluru Bulls,50.00 L,FBM
mahender singh,Pro Kabaddi Season 7,Bengaluru Bulls,80.00 L,FBM
mahender singh,Pro Kabaddi Season 6,Bengaluru Bulls,40.00 L,SOLD
mahender singh,Pro Kabaddi Season 5,Bengaluru Bulls,20.00 L,SOLD
manjeet,Pro Kabaddi Season 9,Haryana Steelers,80.00 L,SOLD
manjeet,Pro Kabaddi Season 8,Tamil Thalaivas,92.00 L,SOLD
manjeet,Pro Kabaddi Season 7,Puneri Paltan,63.00 L,SOLD
manjeet,Pro Kabaddi Season 6,Patna Pirates,20.40 L,SOLD
jasvir singh,Pro Kabaddi Season 6,Tamil Thalaivas,12.00 L,SOLD
jasvir singh,Pro Kabaddi Season 5,Jaipur Pink Panthers,51.00 L,SOLD
jasvir singh,Pro Kabaddi Season 4,Jaipur Pink Panthers,18.00 L,SOLD
surender gill,Pro Kabaddi Season 9,UP Yoddhas,37.50 L,RETAINED
surender gill,Pro Kabaddi Season 8,UP Yoddha,25.00 L,RETAINED
meetu mahender sharma,Pro Kabaddi Season 9,Haryana Steelers,8.80 L,RETAINED
surinder singh,Pro Kabaddi Season 9,U Mumba,35.50 L,SOLD
surinder singh,Pro Kabaddi Season 8,Telugu Titans,55.00 L,SOLD
surinder singh,Pro Kabaddi Season 7,U Mumba,37.50 L,RETAINED
surinder singh,Pro Kabaddi Season 6,U Mumba,6.60 L,RETAINED
abhishek singh,Pro Kabaddi Season 9,Telugu Titans,60.00 L,SOLD
abhishek singh,Pro Kabaddi Season 8,U Mumba,87.00 L,RETAINED
abhishek singh,Pro Kabaddi Season 7,U Mumba,10.00 L,FBM
abhishek singh,Pro Kabaddi Season 6,U Mumba,42.80 L,SOLD
jeeva kumar,Pro Kabaddi Season 8,Dabang Delhi KC,44.00 L,SOLD
jeeva kumar,Pro Kabaddi Season 7,Bengal Warriors,31.00 L,SOLD
jeeva kumar,Pro Kabaddi Season 6,UP Yoddha,45.00 L,SOLD
jeeva kumar,Pro Kabaddi Season 5,UP Yoddha,52.00 L,SOLD
jeeva kumar,Pro Kabaddi Season 4,U Mumba,40.00 L,SOLD
deepak narwal,Pro Kabaddi Season 8,Bengaluru Bulls,26.50 L,SOLD
deepak narwal,Pro Kabaddi Season 7,Jaipur Pink Panthers,30.50 L,SOLD
deepak narwal,Pro Kabaddi Season 6,Patna Pirates,57.00 L,SOLD
deepak narwal,Pro Kabaddi Season 5,Bengal Warriors,25.50 L,SOLD
deepak narwal,Pro Kabaddi Season 4,Dabang Delhi KC,28.40 L,SOLD
rakesh sangroya,Pro Kabaddi Season 9,Gujarat Giants,20.00 L,RETAINED
aslam inamdar,Pro Kabaddi Season 9,Puneri Paltan,20.00 L,RETAINED
mohit chhillar,Pro Kabaddi Season 7,Tamil Thalaivas,45.00 L,SOLD
mohit chhillar,Pro Kabaddi Season 6,Jaipur Pink Panthers,58.00 L,SOLD
mohit chhillar,Pro Kabaddi Season 5,Haryana Steelers,46.50 L,SOLD
mohit chhillar,Pro Kabaddi Season 4,Bengaluru Bulls,53.00 L,SOLD
amit hooda,Pro Kabaddi Season 9,Dabang Delhi KC,10.00 L,SOLD
amit hooda,Pro Kabaddi Season 8,Jaipur Pink Panthers,28.00 L,RETAINED
amit hooda,Pro Kabaddi Season 7,Jaipur Pink Panthers,53.00 L,SOLD
amit hooda,Pro Kabaddi Season 6,Tamil Thalaivas,69.30 L,RETAINED
amit hooda,Pro Kabaddi Season 5,Tamil Thalaivas,63.00 L,SOLD
amit hooda,Pro Kabaddi Season 4,Jaipur Pink Panthers,23.00 L,SOLD
parteek dahiya,,,,
meraj sheykh,Pro Kabaddi Season 7,Dabang Delhi KC,72.00 L,RETAINED
meraj sheykh,Pro Kabaddi Season 6,Dabang Delhi KC,65.55 L,RETAINED
meraj sheykh,Pro Kabaddi Season 5,Dabang Delhi KC,57.75 L,RETAINED
meraj sheykh,Pro Kabaddi Season 4,Dabang Delhi KC,19.00 L,SOLD
k  prapanjan,Pro Kabaddi Season 9,Haryana Steelers,10.00 L,SOLD
k  prapanjan,Pro Kabaddi Season 8,Tamil Thalaivas,71.00 L,SOLD
k  prapanjan,Pro Kabaddi Season 7,Bengal Warriors,55.50 L,SOLD
k  prapanjan,Pro Kabaddi Season 6,Gujarat Fortunegiants,38.00 L,SOLD
k  prapanjan,Pro Kabaddi Season 5,Tamil Thalaivas,15.00 L,SOLD
k  prapanjan,Pro Kabaddi Season 4,Telugu Titans,5.00 L,SOLD
ravi kumar,Pro Kabaddi Season 9,Dabang Delhi KC,64.10 L,SOLD
ravi kumar,Pro Kabaddi Season 8,Haryana Steelers,27.50 L,FBM
ravi kumar,Pro Kabaddi Season 7,Haryana Steelers,20.00 L,SOLD
ravi kumar,Pro Kabaddi Season 6,Puneri Paltan,16.00 L,SOLD
ravi kumar,Pro Kabaddi Season 5,Puneri Paltan,12.40 L,SOLD
ravi kumar,Pro Kabaddi Season 4,Bengal Warriors,15.80 L,SOLD
saurabh nandal,Pro Kabaddi Season 9,Bengaluru Bulls,37.50 L,RETAINED
saurabh nandal,Pro Kabaddi Season 8,Bengaluru Bulls,25.00 L,RETAINED
joginder narwal,Pro Kabaddi Season 8,Dabang Delhi KC,20.00 L,SOLD
joginder narwal,Pro Kabaddi Season 7,Dabang Delhi KC,36.00 L,RETAINED
joginder narwal,Pro Kabaddi Season 6,Dabang Delhi KC,33.00 L,SOLD
joginder narwal,Pro Kabaddi Season 5,U Mumba,32.00 L,SOLD
joginder narwal,Pro Kabaddi Season 4,Puneri Paltan,28.00 L,SOLD
vinay,Pro Kabaddi Season 9,Haryana Steelers,25.00 L,RETAINED
vinay,Pro Kabaddi Season 8,Haryana Steelers,25.00 L,RETAINED
vinay,Pro Kabaddi Season 7,Haryana Steelers,7.26 L,SOLD
rohit baliyan,Pro Kabaddi Season 7,U Mumba,35.00 L,FBM
rohit baliyan,Pro Kabaddi Season 6,U Mumba,12.00 L,SOLD
rohit baliyan,Pro Kabaddi Season 5,Dabang Delhi KC,35.00 L,SOLD
rohit baliyan,Pro Kabaddi Season 4,Bengaluru Bulls,23.40 L,SOLD
pawan kumar kadiyan,Pro Kabaddi Season 8,Puneri Paltan,13.00 L,RETAINED
pawan kumar kadiyan,Pro Kabaddi Season 7,Puneri Paltan,20.00 L,SOLD
pawan kumar kadiyan,Pro Kabaddi Season 6,Dabang Delhi KC,20.00 L,SOLD
pawan kumar kadiyan,Pro Kabaddi Season 5,Jaipur Pink Panthers,13.00 L,SOLD
pawan kumar kadiyan,Pro Kabaddi Season 4,Bengaluru Bulls,7.10 L,SOLD
surender nada,Pro Kabaddi Season 8,Haryana Steelers,20.00 L,SOLD
surender nada,Pro Kabaddi Season 7,Patna Pirates,77.00 L,SOLD
surender nada,Pro Kabaddi Season 6,Haryana Steelers,75.00 L,SOLD
surender nada,Pro Kabaddi Season 5,Haryana Steelers,51.15 L,SOLD
surender nada,Pro Kabaddi Season 4,Bengaluru Bulls,30.00 L,SOLD
wazir singh,Pro Kabaddi Season 6,Haryana Steelers,20.00 L,SOLD
wazir singh,Pro Kabaddi Season 5,Haryana Steelers,44.00 L,SOLD
mohammadreza shadloui chiyaneh,Pro Kabaddi Season 9,Patna Pirates,74.60 L,RETAINED
mohammadreza shadloui chiyaneh,Pro Kabaddi Season 8,Patna Pirates,31.00 L,SOLD
sumit,Pro Kabaddi Season 9,UP Yoddhas,37.50 L,RETAINED
sumit,Pro Kabaddi Season 8,UP Yoddha,25.00 L,RETAINED
monu,Pro Kabaddi Season 9,Patna Pirates,14.30 L,RETAINED
monu,Pro Kabaddi Season 8,Patna Pirates,13.00 L,RETAINED
monu,Pro Kabaddi Season 6,Puneri Paltan,6.60 L,RETAINED
sombir,Pro Kabaddi Season 9,Puneri Paltan,38.00 L,RETAINED
sombir,Pro Kabaddi Season 8,Puneri Paltan,34.50 L,SOLD
sombir,Pro Kabaddi Season 7,Dabang Delhi KC,10.00 L,SOLD
sombir,Pro Kabaddi Season 6,Telugu Titans,6.60 L,RETAINED
v  ajith kumar,Pro Kabaddi Season 9,Jaipur Pink Panthers,66.00 L,SOLD
v  ajith kumar,Pro Kabaddi Season 8,U Mumba,25.00 L,SOLD
v  ajith kumar,Pro Kabaddi Season 7,Tamil Thalaivas,6.00 L,SOLD
abozar mighani,Pro Kabaddi Season 9,UP Yoddhas,20.00 L,SOLD
abozar mighani,Pro Kabaddi Season 8,Bengal Warriors,30.50 L,SOLD
abozar mighani,Pro Kabaddi Season 7,Telugu Titans,75.00 L,FBM
abozar mighani,Pro Kabaddi Season 6,Telugu Titans,76.00 L,SOLD
abozar mighani,Pro Kabaddi Season 5,Gujarat Fortunegiants,50.00 L,SOLD
krishan,Pro Kabaddi Season 9,Dabang Delhi KC,8.80 L,RETAINED
more g b,Pro Kabaddi Season 9,Bengaluru Bulls,12.20 L,RETAINED
more g b,Pro Kabaddi Season 8,Bengaluru Bulls,25.00 L,SOLD
more g b,Pro Kabaddi Season 7,Gujarat Fortunegiants,21.50 L,SOLD
more g b,Pro Kabaddi Season 6,Puneri Paltan,13.57 L,RETAINED
more g b,Pro Kabaddi Season 5,Puneri Paltan,11.80 L,SOLD
narender hoshiyar,,,,
pankaj mohite,Pro Kabaddi Season 9,Puneri Paltan,22.00 L,RETAINED
pankaj mohite,Pro Kabaddi Season 8,Puneri Paltan,25.00 L,RETAINED
naveen bazzad,Pro Kabaddi Season 8,Jaipur Pink Panthers,22.00 L,SOLD
naveen bazzad,Pro Kabaddi Season 7,Haryana Steelers,33.50 L,SOLD
naveen bazzad,Pro Kabaddi Season 6,Haryana Steelers,6.60 L,SOLD
sagar,Pro Kabaddi Season 9,Tamil Thalaivas,37.50 L,RETAINED
sagar,Pro Kabaddi Season 8,Tamil Thalaivas,8.00 L,RETAINED
jaideep,Pro Kabaddi Season 9,Haryana Steelers,20.00 L,RETAINED
bharat naresh,Pro Kabaddi Season 9,Bengaluru Bulls,20.00 L,RETAINED
nilesh salunke,Pro Kabaddi Season 7,Jaipur Pink Panthers,23.50 L,SOLD
nilesh salunke,Pro Kabaddi Season 6,Telugu Titans,56.87 L,RETAINED
nilesh salunke,Pro Kabaddi Season 5,Telugu Titans,49.00 L,SOLD
nilesh salunke,Pro Kabaddi Season 4,Telugu Titans,11.70 L,SOLD
nitin rawal,Pro Kabaddi Season 8,Jaipur Pink Panthers,25.00 L,RETAINED
nitin rawal,Pro Kabaddi Season 7,Jaipur Pink Panthers,25.00 L,RETAINED
nitin rawal,Pro Kabaddi Season 6,Jaipur Pink Panthers,6.60 L,RETAINED
rajesh mondal,Pro Kabaddi Season 6,Puneri Paltan,24.55 L,RETAINED
rajesh mondal,Pro Kabaddi Season 5,Puneri Paltan,42.00 L,SOLD
rajesh mondal,Pro Kabaddi Season 4,Patna Pirates,15.00 L,SOLD
ankit beniwal,Pro Kabaddi Season 9,Telugu Titans,15.60 L,RETAINED
ankit beniwal,Pro Kabaddi Season 8,Telugu Titans,13.00 L,RETAINED
ankit beniwal,Pro Kabaddi Season 7,Telugu Titans,7.26 L,RETAINED
ankit beniwal,Pro Kabaddi Season 6,Telugu Titans,6.60 L,SOLD
mohammad esmaeil nabibakhsh,Pro Kabaddi Season 9,Puneri Paltan,87.00 L,SOLD
mohammad esmaeil nabibakhsh,Pro Kabaddi Season 8,Bengal Warriors,86.00 L,RETAINED
mohammad esmaeil nabibakhsh,Pro Kabaddi Season 7,Bengal Warriors,77.75 L,SOLD
shrikant tewthia,Pro Kabaddi Season 6,Bengal Warriors,25.00 L,SOLD
shrikant tewthia,Pro Kabaddi Season 5,Bengal Warriors,14.20 L,SOLD
shrikant tewthia,Pro Kabaddi Season 4,Jaipur Pink Panthers,14.20 L,SOLD
