,player_id,player_name,total_points_match_played,total_points_value,total_points_team_id,total_points_team,team_name,total_points_rank,total_points_position_id,total_points_position_name,team_full_name,total_points_points_per_match,successful_raids_match_played,successful_raids_value,successful_raids_team_id,successful_raids_team,successful_raids_rank,successful_raids_position_id,successful_raids_position_name,successful_raids_points_per_match,raid_points_match_played,raid_points_value,raid_points_team_id,raid_points_team,raid_points_rank,raid_points_position_id,raid_points_position_name,raid_points_points_per_match,successful_tackles_match_played,successful_tackles_value,successful_tackles_team_id,successful_tackles_team,successful_tackles_rank,successful_tackles_position_id,successful_tackles_position_name,successful_tackles_points_per_match,tackle_points_match_played,tackle_points_value,tackle_points_team_id,tackle_points_team,tackle_points_rank,tackle_points_position_id,tackle_points_position_name,tackle_points_points_per_match,avg_tackle_points_match_played,avg_tackle_points_value,avg_tackle_points_team_id,avg_tackle_points_team,avg_tackle_points_rank,avg_tackle_points_position_id,avg_tackle_points_position_name,avg_tackle_points_points_per_match,dod_raid_points_match_played,dod_raid_points_value,dod_raid_points_team_id,dod_raid_points_team,dod_raid_points_rank,dod_raid_points_position_id,dod_raid_points_position_name,dod_raid_points_points_per_match,super_raids_match_played,super_raids_value,super_raids_team_id,super_raids_team,super_raids_rank,super_raids_position_id,super_raids_position_name,super_raids_points_per_match,super_tackles_match_played,super_tackles_value,super_tackles_team_id,super_tackles_team,super_tackles_rank,super_tackles_position_id,super_tackles_position_name,super_tackles_points_per_match,super_10s_match_played,super_10s_value,super_10s_team_id,super_10s_team,super_10s_rank,super_10s_position_id,super_10s_position_name,super_10s_points_per_match,super_5s_match_played,super_5s_value,super_5s_team_id,super_5s_team,super_5s_rank,super_5s_position_id,super_5s_position_name,super_5s_points_per_match
15,146,Surender Nada,21,48,28,,HAR,59,0,Defender - Left Corner,Haryana Steelers,2.2857142857142856,21.0,2.0,28.0,,93.0,0.0,Defender - Left Corner,0.0952380952380952,21.0,3.0,28.0,,90.0,0.0,Defender - Left Corner,0.1428571428571428,21.0,41.0,28.0,,21.0,0.0,Defender - Left Corner,1.9523809523809523,21.0,45.0,28.0,,19.0,0.0,Defender - Left Corner,2.142857142857143,21.0,2.14,28.0,,22.0,0.0,Defender - Left Corner,0.1019047619047619,,,,,,,,,,,,,,,,,21.0,4.0,28.0,,15.0,0.0,Defender - Left Corner,0.1904761904761904,,,,,,,,,21.0,2.0,28.0,,18.0,0.0,Defender - Left Corner,0.0952380952380952
16,155,Prashanth Kumar Rai,23,96,6,,PAT,24,8,Raider,Patna Pirates,4.173913043478261,23.0,73.0,6.0,,22.0,8.0,Raider,3.1739130434782608,23.0,95.0,6.0,,22.0,8.0,Raider,4.130434782608695,23.0,1.0,6.0,,136.0,8.0,Raider,0.0434782608695652,23.0,1.0,6.0,,151.0,8.0,Raider,0.0434782608695652,23.0,0.04,6.0,,161.0,8.0,Raider,0.0017391304347826,23.0,15.0,6.0,,20.0,8.0,Raider,0.6521739130434783,23.0,1.0,6.0,,46.0,8.0,Raider,0.0434782608695652,,,,,,,,,,,,,,,,,,,,,,,,
17,156,Pawan Kadian,1,5,7,,PUN,143,8,Raider,Puneri Paltan,5.0,1.0,3.0,7.0,,81.0,8.0,Raider,3.0,1.0,5.0,7.0,,75.0,8.0,Raider,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,157,Ravinder Pahal,8,12,31,,GUJ,121,0,Defender - Right Corner,Gujarat Giants,1.5,,,,,,,,,,,,,,,,,8.0,12.0,31.0,,64.0,0.0,Defender - Right Corner,1.5,8.0,12.0,31.0,,65.0,0.0,Defender - Right Corner,1.5,8.0,1.5,31.0,,44.0,0.0,Defender - Right Corner,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,160,Ran Singh,14,38,4,,KOL,74,0,All Rounder,Bengal Warriors,2.7142857142857144,14.0,2.0,4.0,,92.0,0.0,All Rounder,0.1428571428571428,14.0,3.0,4.0,,89.0,0.0,All Rounder,0.2142857142857142,14.0,34.0,4.0,,29.0,0.0,All Rounder,2.4285714285714284,14.0,35.0,4.0,,30.0,0.0,All Rounder,2.5,14.0,2.5,4.0,,12.0,0.0,All Rounder,0.1785714285714285,14.0,1.0,4.0,,75.0,0.0,All Rounder,0.0714285714285714,,,,,,,,,14.0,1.0,4.0,,69.0,0.0,All Rounder,0.0714285714285714,,,,,,,,,14.0,1.0,4.0,,32.0,0.0,All Rounder,0.0714285714285714
20,161,Girish Maruti Ernak,19,46,31,,GUJ,63,0,Defender - Left Corner,Gujarat Giants,2.4210526315789473,,,,,,,,,,,,,,,,,19.0,45.0,31.0,,17.0,0.0,Defender - Left Corner,2.3684210526315788,19.0,46.0,31.0,,18.0,0.0,Defender - Left Corner,2.4210526315789473,19.0,2.42,31.0,,14.0,0.0,Defender - Left Corner,0.1273684210526315,,,,,,,,,,,,,,,,,19.0,1.0,31.0,,70.0,0.0,Defender - Left Corner,0.0526315789473684,,,,,,,,,19.0,4.0,31.0,,5.0,0.0,Defender - Left Corner,0.2105263157894736
21,163,Mahendra Rajput,17,65,31,,GUJ,38,8,Raider,Gujarat Giants,3.823529411764706,17.0,47.0,31.0,,32.0,8.0,Raider,2.764705882352941,17.0,60.0,31.0,,34.0,8.0,Raider,3.5294117647058822,17.0,4.0,31.0,,103.0,8.0,Raider,0.2352941176470588,17.0,5.0,31.0,,98.0,8.0,Raider,0.2941176470588235,17.0,0.29,31.0,,137.0,8.0,Raider,0.0170588235294117,17.0,8.0,31.0,,33.0,8.0,Raider,0.4705882352941176,17.0,1.0,31.0,,47.0,8.0,Raider,0.0588235294117647,17.0,1.0,31.0,,71.0,8.0,Raider,0.0588235294117647,17.0,1.0,31.0,,30.0,8.0,Raider,0.0588235294117647,,,,,,,,
22,185,Vijin Thangadurai,7,3,4,,KOL,164,9,Defender,Bengal Warriors,0.4285714285714285,,,,,,,,,,,,,,,,,7.0,3.0,4.0,,109.0,9.0,Defender,0.4285714285714285,7.0,3.0,4.0,,116.0,9.0,Defender,0.4285714285714285,7.0,0.43,4.0,,120.0,9.0,Defender,0.0614285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,191,C. Arun,14,11,8,,HYD,122,9,Defender,Telugu Titans,0.7857142857142857,,,,,,,,,14.0,1.0,8.0,,113.0,9.0,Defender,0.0714285714285714,14.0,9.0,8.0,,69.0,9.0,Defender,0.6428571428571429,14.0,10.0,8.0,,71.0,9.0,Defender,0.7142857142857143,14.0,0.71,8.0,,94.0,9.0,Defender,0.0507142857142857,,,,,,,,,,,,,,,,,14.0,1.0,8.0,,72.0,9.0,Defender,0.0714285714285714,,,,,,,,,,,,,,,,
24,194,Joginder Narwal,19,32,2,,DEL,79,0,Defender - Left Corner,Dabang Delhi K.C.,1.6842105263157894,,,,,,,,,19.0,1.0,2.0,,114.0,0.0,Defender - Left Corner,0.0526315789473684,19.0,29.0,2.0,,36.0,0.0,Defender - Left Corner,1.5263157894736843,19.0,31.0,2.0,,36.0,0.0,Defender - Left Corner,1.631578947368421,19.0,1.63,2.0,,39.0,0.0,Defender - Left Corner,0.0857894736842105,,,,,,,,,,,,,,,,,19.0,2.0,2.0,,50.0,0.0,Defender - Left Corner,0.1052631578947368,,,,,,,,,,,,,,,,
25,197,Pardeep Narwal,24,188,30,,U.P.,7,8,Raider,U.P. Yoddhas,7.833333333333333,24.0,139.0,30.0,,9.0,8.0,Raider,5.791666666666667,24.0,188.0,30.0,,6.0,8.0,Raider,7.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,24.0,22.0,30.0,,13.0,8.0,Raider,0.9166666666666666,24.0,12.0,30.0,,1.0,8.0,Raider,0.5,,,,,,,,,24.0,9.0,30.0,,5.0,8.0,Raider,0.375,,,,,,,,
26,202,Ashish Sangwan,9,16,5,,MUM,112,0,All-Rounder,U Mumba,1.7777777777777777,9.0,2.0,5.0,,94.0,0.0,All-Rounder,0.2222222222222222,9.0,3.0,5.0,,91.0,0.0,All-Rounder,0.3333333333333333,9.0,12.0,5.0,,61.0,0.0,All-Rounder,1.3333333333333333,9.0,13.0,5.0,,64.0,0.0,All-Rounder,1.4444444444444444,9.0,1.44,5.0,,47.0,0.0,All-Rounder,0.16,,,,,,,,,,,,,,,,,9.0,1.0,5.0,,62.0,0.0,All-Rounder,0.1111111111111111,,,,,,,,,,,,,,,,
27,204,Rakesh Narwal,16,81,31,,GUJ,30,8,Raider,Gujarat Giants,5.0625,16.0,57.0,31.0,,29.0,8.0,Raider,3.5625,16.0,73.0,31.0,,31.0,8.0,Raider,4.5625,16.0,6.0,31.0,,88.0,8.0,Raider,0.375,16.0,8.0,31.0,,81.0,8.0,Raider,0.5,16.0,0.5,31.0,,106.0,8.0,Raider,0.03125,16.0,14.0,31.0,,21.0,8.0,Raider,0.875,16.0,1.0,31.0,,48.0,8.0,Raider,0.0625,16.0,2.0,31.0,,51.0,8.0,Raider,0.125,16.0,2.0,31.0,,27.0,8.0,Raider,0.125,,,,,,,,
28,211,Deepak Narwal,10,18,1,,BLR,104,8,Raider,Bengaluru Bulls,1.8,10.0,12.0,1.0,,52.0,8.0,Raider,1.2,10.0,18.0,1.0,,53.0,8.0,Raider,1.8,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,,41.0,8.0,Raider,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,212,Amit Hooda,2,2,3,,JAI,174,0,Defender - Right Corner,Jaipur Pink Panthers,1.0,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,132.0,0.0,Defender - Right Corner,1.0,2.0,2.0,3.0,,129.0,0.0,Defender - Right Corner,1.0,2.0,1.0,3.0,,65.0,0.0,Defender - Right Corner,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,219,K. Prapanjan,7,21,29,,CHE,99,8,Raider,Tamil Thalaivas,3.0,7.0,16.0,29.0,,48.0,8.0,Raider,2.2857142857142856,7.0,21.0,29.0,,50.0,8.0,Raider,3.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,29.0,,60.0,8.0,Raider,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,232,Sachin Vittala,7,6,4,,KOL,139,0,Defender - Left Corner,Bengal Warriors,0.8571428571428571,,,,,,,,,,,,,,,,,7.0,5.0,4.0,,90.0,0.0,Defender - Left Corner,0.7142857142857143,7.0,6.0,4.0,,90.0,0.0,Defender - Left Corner,0.8571428571428571,7.0,0.86,4.0,,78.0,0.0,Defender - Left Corner,0.1228571428571428,,,,,,,,,,,,,,,,,7.0,1.0,4.0,,61.0,0.0,Defender - Left Corner,0.1428571428571428,,,,,,,,,7.0,1.0,4.0,,33.0,0.0,Defender - Left Corner,0.1428571428571428
32,240,Ravi Kumar,22,25,28,,HAR,92,0,Defender - Right Cover,Haryana Steelers,1.1363636363636365,,,,,,,,,22.0,1.0,28.0,,118.0,0.0,Defender - Right Cover,0.0454545454545454,22.0,21.0,28.0,,45.0,0.0,Defender - Right Cover,0.9545454545454546,22.0,24.0,28.0,,43.0,0.0,Defender - Right Cover,1.0909090909090908,22.0,1.09,28.0,,61.0,0.0,Defender - Right Cover,0.0495454545454545,,,,,,,,,,,,,,,,,22.0,3.0,28.0,,21.0,0.0,Defender - Right Cover,0.1363636363636363,,,,,,,,,,,,,,,,
33,248,Sandeep Kandola,16,42,8,,HYD,67,9,Defender,Telugu Titans,2.625,,,,,,,,,,,,,,,,,16.0,40.0,8.0,,22.0,9.0,Defender,2.5,16.0,42.0,8.0,,24.0,9.0,Defender,2.625,16.0,2.63,8.0,,9.0,9.0,Defender,0.164375,,,,,,,,,,,,,,,,,16.0,2.0,8.0,,48.0,9.0,Defender,0.125,,,,,,,,,16.0,2.0,8.0,,15.0,9.0,Defender,0.125
34,249,Hadi Oshtorak,21,28,31,,GUJ,86,0,All Rounder,Gujarat Giants,1.3333333333333333,21.0,3.0,31.0,,79.0,0.0,All Rounder,0.1428571428571428,21.0,10.0,31.0,,65.0,0.0,All Rounder,0.4761904761904761,21.0,16.0,31.0,,48.0,0.0,All Rounder,0.7619047619047619,21.0,18.0,31.0,,48.0,0.0,All Rounder,0.8571428571428571,21.0,0.86,31.0,,79.0,0.0,All Rounder,0.0409523809523809,,,,,,,,,,,,,,,,,21.0,2.0,31.0,,49.0,0.0,All Rounder,0.0952380952380952,,,,,,,,,,,,,,,,
35,259,Fazel Atrachali,22,51,5,,MUM,55,9,Defender,U Mumba,2.3181818181818183,,,,,,,,,,,,,,,,,22.0,48.0,5.0,,14.0,9.0,Defender,2.1818181818181817,22.0,51.0,5.0,,15.0,9.0,Defender,2.3181818181818183,22.0,2.32,5.0,,16.0,9.0,Defender,0.1054545454545454,,,,,,,,,,,,,,,,,22.0,3.0,5.0,,22.0,9.0,Defender,0.1363636363636363,,,,,,,,,22.0,2.0,5.0,,16.0,9.0,Defender,0.0909090909090909
36,264,Selvamani K,3,4,6,,PAT,153,8,Raider,Patna Pirates,1.3333333333333333,3.0,4.0,6.0,,75.0,8.0,Raider,1.3333333333333333,3.0,4.0,6.0,,86.0,8.0,Raider,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,290,Sandeep Dhull,19,53,3,,JAI,52,0,Defender - Left Corner,Jaipur Pink Panthers,2.789473684210526,,,,,,,,,,,,,,,,,19.0,52.0,3.0,,10.0,0.0,Defender - Left Corner,2.736842105263158,19.0,53.0,3.0,,11.0,0.0,Defender - Left Corner,2.789473684210526,19.0,2.79,3.0,,6.0,0.0,Defender - Left Corner,0.1468421052631578,,,,,,,,,,,,,,,,,19.0,1.0,3.0,,63.0,0.0,Defender - Left Corner,0.0526315789473684,,,,,,,,,19.0,4.0,3.0,,6.0,0.0,Defender - Left Corner,0.2105263157894736
38,300,Abolfazel Maghsodlo,3,3,1,,BLR,162,8,Raider,Bengaluru Bulls,1.0,3.0,2.0,1.0,,95.0,8.0,Raider,0.6666666666666666,3.0,3.0,1.0,,88.0,8.0,Raider,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,301,Hadi Tajik,1,2,7,,PUN,178,9,Defender,Puneri Paltan,2.0,,,,,,,,,,,,,,,,,1.0,1.0,7.0,,133.0,9.0,Defender,1.0,1.0,2.0,7.0,,128.0,9.0,Defender,2.0,1.0,2.0,7.0,,25.0,9.0,Defender,2.0,,,,,,,,,,,,,,,,,1.0,1.0,7.0,,64.0,9.0,Defender,1.0,,,,,,,,,,,,,,,,
40,318,Pawan Sehrawat,24,320,1,,BLR,1,8,Raider,Bengaluru Bulls,13.333333333333334,24.0,244.0,1.0,,1.0,8.0,Raider,10.166666666666666,24.0,304.0,1.0,,1.0,8.0,Raider,12.666666666666666,24.0,12.0,1.0,,62.0,8.0,Raider,0.5,24.0,16.0,1.0,,55.0,8.0,Raider,0.6666666666666666,24.0,0.67,1.0,,95.0,8.0,Raider,0.0279166666666666,24.0,16.0,1.0,,19.0,8.0,Raider,0.6666666666666666,24.0,6.0,1.0,,6.0,8.0,Raider,0.25,24.0,4.0,1.0,,13.0,8.0,Raider,0.1666666666666666,24.0,18.0,1.0,,1.0,8.0,Raider,0.75,24.0,1.0,1.0,,34.0,8.0,Raider,0.0416666666666666
41,320,Nitin Tomar,18,61,7,,PUN,42,8,Raider,Puneri Paltan,3.388888888888889,18.0,36.0,7.0,,38.0,8.0,Raider,2.0,18.0,48.0,7.0,,39.0,8.0,Raider,2.6666666666666665,18.0,12.0,7.0,,63.0,8.0,Raider,0.6666666666666666,18.0,13.0,7.0,,63.0,8.0,Raider,0.7222222222222222,18.0,0.72,7.0,,92.0,8.0,Raider,0.04,18.0,5.0,7.0,,42.0,8.0,Raider,0.2777777777777778,18.0,1.0,7.0,,43.0,8.0,Raider,0.0555555555555555,18.0,1.0,7.0,,73.0,8.0,Raider,0.0555555555555555,,,,,,,,,18.0,1.0,7.0,,35.0,8.0,Raider,0.0555555555555555
42,322,Surjeet Singh,20,57,29,,CHE,47,0,Defender - Right Cover,Tamil Thalaivas,2.85,20.0,1.0,29.0,,103.0,0.0,Defender - Right Cover,0.05,20.0,4.0,29.0,,87.0,0.0,Defender - Right Cover,0.2,20.0,49.0,29.0,,13.0,0.0,Defender - Right Cover,2.45,20.0,53.0,29.0,,10.0,0.0,Defender - Right Cover,2.65,20.0,2.65,29.0,,8.0,0.0,Defender - Right Cover,0.1325,20.0,2.0,29.0,,59.0,0.0,Defender - Right Cover,0.1,,,,,,,,,20.0,4.0,29.0,,14.0,0.0,Defender - Right Cover,0.2,,,,,,,,,20.0,2.0,29.0,,20.0,0.0,Defender - Right Cover,0.1
43,326,Rohit Kumar,8,18,8,,HYD,103,8,Raider,Telugu Titans,2.25,8.0,10.0,8.0,,60.0,8.0,Raider,1.25,8.0,12.0,8.0,,59.0,8.0,Raider,1.5,8.0,6.0,8.0,,87.0,8.0,Raider,0.75,8.0,6.0,8.0,,91.0,8.0,Raider,0.75,8.0,0.75,8.0,,88.0,8.0,Raider,0.09375,,,,,,,,,8.0,1.0,8.0,,44.0,8.0,Raider,0.125,,,,,,,,,,,,,,,,,,,,,,,,
44,347,Sagar Krishna,10,6,29,,CHE,136,0,All Rounder,Tamil Thalaivas,0.6,,,,,,,,,10.0,1.0,29.0,,119.0,0.0,All Rounder,0.1,10.0,5.0,29.0,,91.0,0.0,All Rounder,0.5,10.0,5.0,29.0,,97.0,0.0,All Rounder,0.5,10.0,0.5,29.0,,105.0,0.0,All Rounder,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
