,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
62,"Pro Kabaddi League Season 8, 2021",T,20,2022-01-18 20:30+05:30,Match Tied,2022-01-18 20:30+05:30,Match Completed,,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2762,League,Match 63,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Gujarat Giants,24,false,U Mumba,24,false,Tie,Girish Maruti Ernak,161,3,Defender - Left Corner,Hadi Oshtorak,249,1,All Rounder,Parvesh Bhainswal,357,2,Defender - Left Cover,Pardeep Kumar,4939,0,Raider,,,,,Fazel Atrachali,259,0,Defender,Mohsen Maghsoudlou,567,1,All-Rounder,Abhishek Singh,2028,4,Raider,Harendra Kumar,3138,2,Defender - Left Cover,Rinku ,3964,5,Defender - Right Corner,,False,False
63,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-19 19:30+05:30,Haryana Steelers won by 7 Pts,2022-01-19 19:30+05:30,Match Completed,7,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2763,League,Match 64,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Haryana Steelers,37,true,Puneri Paltan,30,false,Haryana Steelers,Vinay ,3054,1,Raider,Ashish ,3028,2,All-Rounder,Mohit ,4954,7,Defender - Right Cover,,,,,,,,,Nitin Tomar,320,5,Raider,Sombir ,3000,2,Defender,Karamvir ,3162,1,Defender,Sanket Sawant,3234,3,Defender - Left Cover,Vishwas S,4757,7,Raider,,False,False
64,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-19 20:30+05:30,Telugu Titans won by 1 Pts,2022-01-19 20:30+05:30,Match Completed,1,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2764,League,Match 65,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Jaipur Pink Panthers,34,false,Telugu Titans,35,true,Telugu Titans,Deepak Hooda,41,8,All-Rounder,Sandeep Dhull,290,2,Defender - Left Corner,Vishal ,3159,4,Defender - Left Cover,Amit ,3001,2,Defender,Arjun Deshwal,2024,13,Raider,Ankit Beniwal,2322,2,Raider,Rajnish ,2290,7,Raider,Adarsh T,3095,9,Defender - Left Corner,Akash Choudhary,3004,0,Defender - Right Corner,Sandeep Kandola,248,1,Defender - Left Corner,,False,False
65,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-20 19:30+05:30,Gujarat Giants won by 2 Pts,2022-01-20 19:30+05:30,Match Completed,2,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2765,League,Match 66,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Tamil Thalaivas,35,false,Gujarat Giants,37,true,Gujarat Giants,Surjeet Singh,322,1,Defender - Right Cover,Athul M S,376,1,Raider,Ajinkya Ashok Pawar,3097,10,Raider,Mohit ,4964,1,Defender - Left Cover,Sahil Singh,4965,0,Defender - Left Corner,Sunil Kumar,368,5,Defender,Mahendra Rajput,163,9,Raider,Rakesh Narwal,204,6,Raider,Parvesh Bhainswal,357,1,Defender - Left Cover,Pardeep Kumar,4939,4,Raider,,False,False
66,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-20 20:30+05:30,Bengal Warriors won by 1 Pts,2022-01-20 20:30+05:30,Match Completed,1,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2821,League,Match 67,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Bengaluru Bulls,39,false,Bengal Warriors,40,true,Bengal Warriors,Pawan Kumar,318,13,Raider,Chandran Ranjit,36,8,Raider,Amit Sheoran,3115,1,Defender,Ankit ,3099,2,Defender,Saurabh Nandal,3228,4,Defender - Right Corner,Maninder Singh,143,9,Raider,Vijin Thangadurai,185,1,Defender - Right Cover,Amit Nirwal,3126,2,Defender,Abozar Mighani,489,3,Defender - Right Corner,,,,,,False,False
67,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-21 19:30+05:30,Haryana Steelers won by 3 Pts,2022-01-21 19:30+05:30,Match Completed,3,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2789,League,Match 68,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Dabang Delhi K.C.,33,false,Haryana Steelers,36,true,Haryana Steelers,Jeeva Kumar,54,0,Defender,Neeraj Narwal,3038,6,Raider,Ashu Malik,4947,3,Raider,Krishan ,4949,2,Defender,,,,,Surender Nada,146,3,Defender - Left Corner,Ravi Kumar,240,1,Defender - Right Cover,Vinay ,3054,7,Raider,Ashish ,3028,4,All-Rounder,Jaideep ,4184,2,Defender - Left Cover,,False,False
68,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-21 20:30+05:30,U.P. Yoddhas won by 4 Pts,2022-01-21 20:30+05:30,Match Completed,4,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2790,League,Match 69,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Bengal Warriors,36,false,U.P. Yoddhas,40,true,U.P. Yoddhas,Maninder Singh,143,19,Raider,Ran Singh,160,2,All- Rounder,Sukesh Hegde,111,6,Raider,Ravindra Kumavat,3094,4,Raider,Amit Nirwal,3126,0,Defender,Sumit ,3240,4,Defender - Left Corner,Surender Gill,3241,9,Raider,,,,,,,,,,,,,,False,False
69,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-22 19:30+05:30,Puneri Paltan won by 2 Pts,2022-01-22 19:30+05:30,Match Completed,2,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2822,League,Match 70,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Bengaluru Bulls,35,false,Puneri Paltan,37,true,Puneri Paltan,Pawan Kumar,318,10,Raider,Chandran Ranjit,36,3,Raider,Deepak Narwal,211,4,Raider,Dong Geon Lee,522,1,Raider,Saurabh Nandal,3228,3,Defender - Right Corner,Mohit Goyat,4022,13,Raider,Abinesh Nadarajan,4192,0,Defender - Right Cover,Aslam Inamdar,4960,6,All-rounder,,,,,,,,,,False,False
70,"Pro Kabaddi League Season 8, 2021",W,20,2022-01-22 20:30+05:30,U Mumba won by 7 Pts,2022-01-22 20:30+05:30,Match Completed,7,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2792,League,Match 71,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,U Mumba,42,true,Telugu Titans,35,false,U Mumba,Abhishek Singh,2028,15,Raider,V Ajith Kumar,3053,5,Raider,Harendra Kumar,3138,0,Defender - Left Cover,Ajinkya Kapre,2025,2,All-Rounder,Rahul Sethpal,4186,6,Defender - Right Corner,Ankit Beniwal,2322,3,Raider,Adarsh T,3095,12,Defender - Left Corner,Akash Choudhary,3004,1,Defender - Right Corner,Sandeep Kandola,248,4,Defender - Left Corner,,,,,,False,False
71,"Pro Kabaddi League Season 8, 2021",T,20,2022-01-22 21:30+05:30,Match Tied,2022-01-22 21:30+05:30,Match Completed,,1029,kabaddi,"Sheraton Grand, Whitefield, Bengaluru",2793,League,Match 72,pkl,"Pro Kabaddi League Season 8, 2021",20,+05:30,Jaipur Pink Panthers,34,false,Tamil Thalaivas,34,false,Tie,Sandeep Dhull,290,3,Defender - Left Corner,Vishal ,3159,0,Defender - Left Cover,Amit ,3001,0,Defender,Nitin Rawal,3065,3,All-Rounder,Arjun Deshwal,2024,15,Raider,Surjeet Singh,322,0,Defender - Right Cover,Sagar B Krishna,347,1,All Rounder,Manjeet ,763,12,Raider,Sagar ,3236,1,Defender - Right Corner,Mohit ,4964,1,Defender - Left Cover,,False,False
