,player_id,player_name,total_points_match_played,total_points_value,total_points_team_id,total_points_team,team_name,total_points_rank,total_points_position_id,total_points_position_name,team_full_name,total_points_points_per_match,successful_raids_match_played,successful_raids_value,successful_raids_team_id,successful_raids_team,successful_raids_rank,successful_raids_position_id,successful_raids_position_name,successful_raids_points_per_match,raid_points_match_played,raid_points_value,raid_points_team_id,raid_points_team,raid_points_rank,raid_points_position_id,raid_points_position_name,raid_points_points_per_match,successful_tackles_match_played,successful_tackles_value,successful_tackles_team_id,successful_tackles_team,successful_tackles_rank,successful_tackles_position_id,successful_tackles_position_name,successful_tackles_points_per_match,tackle_points_match_played,tackle_points_value,tackle_points_team_id,tackle_points_team,tackle_points_rank,tackle_points_position_id,tackle_points_position_name,tackle_points_points_per_match,avg_tackle_points_match_played,avg_tackle_points_value,avg_tackle_points_team_id,avg_tackle_points_team,avg_tackle_points_rank,avg_tackle_points_position_id,avg_tackle_points_position_name,avg_tackle_points_points_per_match,dod_raid_points_match_played,dod_raid_points_value,dod_raid_points_team_id,dod_raid_points_team,dod_raid_points_rank,dod_raid_points_position_id,dod_raid_points_position_name,dod_raid_points_points_per_match,super_raids_match_played,super_raids_value,super_raids_team_id,super_raids_team,super_raids_rank,super_raids_position_id,super_raids_position_name,super_raids_points_per_match,super_tackles_match_played,super_tackles_value,super_tackles_team_id,super_tackles_team,super_tackles_rank,super_tackles_position_id,super_tackles_position_name,super_tackles_points_per_match,super_10s_match_played,super_10s_value,super_10s_team_id,super_10s_team,super_10s_rank,super_10s_position_id,super_10s_position_name,super_10s_points_per_match,super_5s_match_played,super_5s_value,super_5s_team_id,super_5s_team,super_5s_rank,super_5s_position_id,super_5s_position_name,super_5s_points_per_match
10,44,Gangadhari Mallesh,10,10,3,,JAI,75,8,Raider,Jaipur Pink Panthers,1.0,10.0,1.0,3.0,,69.0,8.0,Raider,0.1,10.0,1.0,3.0,,82.0,8.0,Raider,0.1,10.0,8.0,3.0,,41.0,8.0,Raider,0.8,10.0,9.0,3.0,,38.0,8.0,Raider,0.9,10.0,0.9,3.0,,50.0,8.0,Raider,0.09,10.0,1.0,3.0,,60.0,8.0,Raider,0.1,,,,,,,,,10.0,1.0,3.0,,27.0,8.0,Raider,0.1,,,,,,,,,,,,,,,,
11,46,Gurvinder Singh,5,6,6,,PAT,87,8,Raider,Patna Pirates,1.2,5.0,2.0,6.0,,63.0,8.0,Raider,0.4,5.0,4.0,6.0,,59.0,8.0,Raider,0.8,5.0,2.0,6.0,,76.0,8.0,Raider,0.4,5.0,2.0,6.0,,77.0,8.0,Raider,0.4,5.0,0.4,6.0,,73.0,8.0,Raider,0.08,5.0,1.0,6.0,,61.0,8.0,Raider,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,51,Jasmer Singh Gulia,16,46,7,,PUN,22,0,All Rounder,Puneri Paltan,2.875,,,,,,,,,,,,,,,,,16.0,41.0,7.0,,5.0,0.0,All Rounder,2.5625,16.0,46.0,7.0,,5.0,0.0,All Rounder,2.875,16.0,2.88,7.0,,10.0,0.0,All Rounder,0.18,,,,,,,,,,,,,,,,,16.0,5.0,7.0,,2.0,0.0,All Rounder,0.3125,,,,,,,,,16.0,4.0,7.0,,5.0,0.0,All Rounder,0.25
13,52,Jasvir Singh,4,25,3,,JAI,46,8,Raider,Jaipur Pink Panthers,6.25,4.0,15.0,3.0,,33.0,8.0,Raider,3.75,4.0,25.0,3.0,,28.0,8.0,Raider,6.25,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,3.0,,15.0,8.0,Raider,3.0,4.0,2.0,3.0,,10.0,8.0,Raider,0.5,,,,,,,,,4.0,1.0,3.0,,14.0,8.0,Raider,0.25,,,,,,,,
14,54,Jeeva Kumar,16,31,5,,MUM,41,9,Defender,U Mumba,1.9375,,,,,,,,,,,,,,,,,16.0,30.0,5.0,,9.0,9.0,Defender,1.875,16.0,31.0,5.0,,11.0,9.0,Defender,1.9375,16.0,1.94,5.0,,18.0,9.0,Defender,0.12125,,,,,,,,,,,,,,,,,16.0,1.0,5.0,,28.0,9.0,Defender,0.0625,,,,,,,,,,,,,,,,
15,58,Kashiling Adake,11,78,2,,DEL,10,8,Raider,Dabang Delhi K.C.,7.090909090909091,11.0,55.0,2.0,,9.0,8.0,Raider,5.0,11.0,75.0,2.0,,8.0,8.0,Raider,6.818181818181818,11.0,3.0,2.0,,62.0,8.0,Raider,0.2727272727272727,11.0,3.0,2.0,,65.0,8.0,Raider,0.2727272727272727,11.0,0.27,2.0,,82.0,8.0,Raider,0.0245454545454545,11.0,9.0,2.0,,22.0,8.0,Raider,0.8181818181818182,11.0,3.0,2.0,,6.0,8.0,Raider,0.2727272727272727,,,,,,,,,11.0,1.0,2.0,,15.0,8.0,Raider,0.0909090909090909,,,,,,,,
16,61,Kuldeep Singh,1,3,2,,DEL,97,9,Defender,Dabang Delhi K.C.,3.0,,,,,,,,,,,,,,,,,1.0,3.0,2.0,,63.0,9.0,Defender,3.0,1.0,3.0,2.0,,66.0,9.0,Defender,3.0,1.0,3.0,2.0,,6.0,9.0,Defender,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,66,Mahesh Goud,13,34,4,,KOL,33,8,Raider,Bengal Warriors,2.6153846153846154,13.0,30.0,4.0,,19.0,8.0,Raider,2.3076923076923075,13.0,33.0,4.0,,23.0,8.0,Raider,2.5384615384615383,13.0,1.0,4.0,,83.0,8.0,Raider,0.0769230769230769,13.0,1.0,4.0,,88.0,8.0,Raider,0.0769230769230769,13.0,0.08,4.0,,98.0,8.0,Raider,0.0061538461538461,13.0,12.0,4.0,,16.0,8.0,Raider,0.9230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,67,Mahipal Narwal,4,13,6,,PAT,67,0,All Rounder,Patna Pirates,3.25,4.0,3.0,6.0,,58.0,0.0,All Rounder,0.75,4.0,5.0,6.0,,58.0,0.0,All Rounder,1.25,4.0,8.0,6.0,,39.0,0.0,All Rounder,2.0,4.0,8.0,6.0,,42.0,0.0,All Rounder,2.0,4.0,2.0,6.0,,16.0,0.0,All Rounder,0.5,4.0,1.0,6.0,,62.0,0.0,All Rounder,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,69,Manjeet Chhillar,15,106,7,,PUN,4,0,All Rounder,Puneri Paltan,7.066666666666666,15.0,37.0,7.0,,16.0,0.0,All Rounder,2.466666666666667,15.0,45.0,7.0,,16.0,0.0,All Rounder,3.0,15.0,56.0,7.0,,1.0,0.0,All Rounder,3.7333333333333334,15.0,61.0,7.0,,1.0,0.0,All Rounder,4.066666666666666,15.0,4.07,7.0,,1.0,0.0,All Rounder,0.2713333333333333,15.0,6.0,7.0,,31.0,0.0,All Rounder,0.4,15.0,2.0,7.0,,7.0,0.0,All Rounder,0.1333333333333333,15.0,5.0,7.0,,3.0,0.0,All Rounder,0.3333333333333333,,,,,,,,,15.0,5.0,7.0,,3.0,0.0,All Rounder,0.3333333333333333
20,70,Manoj Kumar,11,17,8,,HYD,57,9,Defender,Telugu Titans,1.5454545454545454,,,,,,,,,,,,,,,,,11.0,13.0,8.0,,28.0,9.0,Defender,1.181818181818182,11.0,17.0,8.0,,26.0,9.0,Defender,1.5454545454545454,11.0,1.55,8.0,,25.0,9.0,Defender,0.1409090909090909,,,,,,,,,,,,,,,,,11.0,4.0,8.0,,6.0,9.0,Defender,0.3636363636363636,,,,,,,,,11.0,1.0,8.0,,11.0,9.0,Defender,0.0909090909090909
21,71,Mohit Chhillar,13,46,5,,MUM,23,9,Defender,U Mumba,3.5384615384615383,,,,,,,,,,,,,,,,,13.0,44.0,5.0,,4.0,9.0,Defender,3.3846153846153846,13.0,46.0,5.0,,4.0,9.0,Defender,3.5384615384615383,13.0,3.54,5.0,,4.0,9.0,Defender,0.2723076923076923,,,,,,,,,,,,,,,,,13.0,2.0,5.0,,21.0,9.0,Defender,0.1538461538461538,,,,,,,,,13.0,6.0,5.0,,1.0,9.0,Defender,0.4615384615384615
22,72,Navneet Gautam,7,4,3,,JAI,92,9,Defender,Jaipur Pink Panthers,0.5714285714285714,,,,,,,,,7.0,1.0,3.0,,80.0,9.0,Defender,0.1428571428571428,7.0,3.0,3.0,,61.0,9.0,Defender,0.4285714285714285,7.0,3.0,3.0,,64.0,9.0,Defender,0.4285714285714285,7.0,0.43,3.0,,72.0,9.0,Defender,0.0614285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,73,Nilesh Shinde,16,36,4,,KOL,31,9,Defender,Bengal Warriors,2.25,16.0,2.0,4.0,,64.0,9.0,Defender,0.125,16.0,2.0,4.0,,63.0,9.0,Defender,0.125,16.0,30.0,4.0,,10.0,9.0,Defender,1.875,16.0,34.0,4.0,,7.0,9.0,Defender,2.125,16.0,2.13,4.0,,15.0,9.0,Defender,0.133125,,,,,,,,,,,,,,,,,16.0,4.0,4.0,,7.0,9.0,Defender,0.25,,,,,,,,,16.0,1.0,4.0,,12.0,9.0,Defender,0.0625
24,76,Nitin More,10,5,4,,KOL,90,9,Defender,Bengal Warriors,0.5,,,,,,,,,,,,,,,,,10.0,5.0,4.0,,47.0,9.0,Defender,0.5,10.0,5.0,4.0,,52.0,9.0,Defender,0.5,10.0,0.5,4.0,,66.0,9.0,Defender,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,79,Pravin Niwale,2,1,2,,DEL,113,8,Raider,Dabang Delhi K.C.,0.5,2.0,1.0,2.0,,70.0,8.0,Raider,0.5,2.0,1.0,2.0,,79.0,8.0,Raider,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,81,Rahul Chaudhari,13,99,8,,HYD,5,8,Raider,Telugu Titans,7.615384615384615,13.0,77.0,8.0,,4.0,8.0,Raider,5.923076923076923,13.0,87.0,8.0,,4.0,8.0,Raider,6.6923076923076925,13.0,10.0,8.0,,36.0,8.0,Raider,0.7692307692307693,13.0,12.0,8.0,,33.0,8.0,Raider,0.9230769230769232,13.0,0.92,8.0,,49.0,8.0,Raider,0.0707692307692307,13.0,9.0,8.0,,23.0,8.0,Raider,0.6923076923076923,13.0,1.0,8.0,,28.0,8.0,Raider,0.0769230769230769,13.0,2.0,8.0,,20.0,8.0,Raider,0.1538461538461538,13.0,4.0,8.0,,4.0,8.0,Raider,0.3076923076923077,,,,,,,,
27,84,Rajaguru Subramanian,7,6,2,,DEL,86,9,Defender,Dabang Delhi K.C.,0.8571428571428571,,,,,,,,,,,,,,,,,7.0,6.0,2.0,,46.0,9.0,Defender,0.8571428571428571,7.0,6.0,2.0,,47.0,9.0,Defender,0.8571428571428571,7.0,0.86,2.0,,52.0,9.0,Defender,0.1228571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,85,Rajesh Mondal,9,28,6,,PAT,44,8,Raider,Patna Pirates,3.111111111111111,9.0,18.0,6.0,,28.0,8.0,Raider,2.0,9.0,27.0,6.0,,27.0,8.0,Raider,3.0,9.0,1.0,6.0,,80.0,8.0,Raider,0.1111111111111111,9.0,1.0,6.0,,90.0,8.0,Raider,0.1111111111111111,9.0,0.11,6.0,,95.0,8.0,Raider,0.0122222222222222,9.0,16.0,6.0,,10.0,8.0,Raider,1.7777777777777777,9.0,2.0,6.0,,8.0,8.0,Raider,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,
29,86,Rajesh Narwal,14,80,3,,JAI,8,0,All Rounder,Jaipur Pink Panthers,5.714285714285714,14.0,47.0,3.0,,13.0,0.0,All Rounder,3.357142857142857,14.0,59.0,3.0,,12.0,0.0,All Rounder,4.214285714285714,14.0,18.0,3.0,,20.0,0.0,All Rounder,1.2857142857142858,14.0,21.0,3.0,,18.0,0.0,All Rounder,1.5,14.0,1.5,3.0,,26.0,0.0,All Rounder,0.1071428571428571,14.0,14.0,3.0,,11.0,0.0,All Rounder,1.0,14.0,2.0,3.0,,9.0,0.0,All Rounder,0.1428571428571428,14.0,3.0,3.0,,10.0,0.0,All Rounder,0.2142857142857142,14.0,1.0,3.0,,17.0,0.0,All Rounder,0.0714285714285714,14.0,1.0,3.0,,13.0,0.0,All Rounder,0.0714285714285714
30,87,Raju Lal Choudhary,1,1,3,,JAI,114,9,Defender,Jaipur Pink Panthers,1.0,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,81.0,9.0,Defender,1.0,1.0,1.0,3.0,,91.0,9.0,Defender,1.0,1.0,1.0,3.0,,39.0,9.0,Defender,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,88,Rakesh Kumar,15,51,5,,MUM,19,0,All Rounder,U Mumba,3.4,15.0,29.0,5.0,,20.0,0.0,All Rounder,1.9333333333333331,15.0,33.0,5.0,,22.0,0.0,All Rounder,2.2,15.0,16.0,5.0,,22.0,0.0,All Rounder,1.0666666666666669,15.0,18.0,5.0,,21.0,0.0,All Rounder,1.2,15.0,1.2,5.0,,38.0,0.0,All Rounder,0.08,15.0,6.0,5.0,,30.0,0.0,All Rounder,0.4,,,,,,,,,15.0,2.0,5.0,,17.0,0.0,All Rounder,0.1333333333333333,,,,,,,,,15.0,1.0,5.0,,14.0,0.0,All Rounder,0.0666666666666666
32,94,Rishank Devadiga,16,115,5,,MUM,2,8,Raider,U Mumba,7.1875,16.0,86.0,5.0,,1.0,8.0,Raider,5.375,16.0,106.0,5.0,,2.0,8.0,Raider,6.625,16.0,8.0,5.0,,42.0,8.0,Raider,0.5,16.0,9.0,5.0,,39.0,8.0,Raider,0.5625,16.0,0.56,5.0,,65.0,8.0,Raider,0.035,16.0,27.0,5.0,,2.0,8.0,Raider,1.6875,16.0,4.0,5.0,,2.0,8.0,Raider,0.25,16.0,1.0,5.0,,29.0,8.0,Raider,0.0625,16.0,2.0,5.0,,5.0,8.0,Raider,0.125,,,,,,,,
33,96,Rohit Rana,12,18,3,,JAI,54,9,Defender,Jaipur Pink Panthers,1.5,,,,,,,,,12.0,1.0,3.0,,84.0,9.0,Defender,0.0833333333333333,12.0,14.0,3.0,,26.0,9.0,Defender,1.1666666666666667,12.0,17.0,3.0,,25.0,9.0,Defender,1.4166666666666667,12.0,1.42,3.0,,31.0,9.0,Defender,0.1183333333333333,,,,,,,,,,,,,,,,,12.0,3.0,3.0,,9.0,9.0,Defender,0.25,,,,,,,,,12.0,1.0,3.0,,15.0,9.0,Defender,0.0833333333333333
34,105,Shabeer Bappu,10,13,5,,MUM,68,8,Raider,U Mumba,1.3,10.0,11.0,5.0,,37.0,8.0,Raider,1.1,10.0,13.0,5.0,,39.0,8.0,Raider,1.3,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,5.0,,38.0,8.0,Raider,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,106,Shrikant Jadhav,5,10,4,,KOL,76,8,Raider,Bengal Warriors,2.0,5.0,9.0,4.0,,38.0,8.0,Raider,1.8,5.0,10.0,4.0,,42.0,8.0,Raider,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,,45.0,8.0,Raider,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,107,Shrikant Tewthia,13,33,1,,BLR,36,0,All Rounder,Bengaluru Bulls,2.5384615384615383,13.0,16.0,1.0,,30.0,0.0,All Rounder,1.2307692307692308,13.0,20.0,1.0,,32.0,0.0,All Rounder,1.5384615384615383,13.0,12.0,1.0,,29.0,0.0,All Rounder,0.9230769230769232,13.0,13.0,1.0,,31.0,0.0,All Rounder,1.0,13.0,1.0,1.0,,40.0,0.0,All Rounder,0.0769230769230769,,,,,,,,,13.0,1.0,1.0,,25.0,0.0,All Rounder,0.0769230769230769,13.0,1.0,1.0,,30.0,0.0,All Rounder,0.0769230769230769,,,,,,,,,13.0,1.0,1.0,,16.0,0.0,All Rounder,0.0769230769230769
37,108,Shyam Kumar Sah,7,12,4,,KOL,72,9,Defender,Bengal Warriors,1.7142857142857142,7.0,4.0,4.0,,54.0,9.0,Defender,0.5714285714285714,7.0,7.0,4.0,,50.0,9.0,Defender,1.0,7.0,4.0,4.0,,58.0,9.0,Defender,0.5714285714285714,7.0,5.0,4.0,,53.0,9.0,Defender,0.7142857142857143,7.0,0.71,4.0,,59.0,9.0,Defender,0.1014285714285714,,,,,,,,,7.0,1.0,4.0,,26.0,9.0,Defender,0.1428571428571428,7.0,1.0,4.0,,31.0,9.0,Defender,0.1428571428571428,,,,,,,,,,,,,,,,
38,111,Sukesh Hegde,13,64,8,,HYD,13,8,Raider,Telugu Titans,4.923076923076923,13.0,49.0,8.0,,11.0,8.0,Raider,3.769230769230769,13.0,61.0,8.0,,11.0,8.0,Raider,4.6923076923076925,13.0,2.0,8.0,,78.0,8.0,Raider,0.1538461538461538,13.0,3.0,8.0,,67.0,8.0,Raider,0.2307692307692307,13.0,0.23,8.0,,90.0,8.0,Raider,0.0176923076923076,13.0,12.0,8.0,,14.0,8.0,Raider,0.9230769230769232,,,,,,,,,13.0,1.0,8.0,,32.0,8.0,Raider,0.0769230769230769,,,,,,,,,,,,,,,,
39,118,Surjeet Narwal,12,43,1,,BLR,25,8,Raider,Bengaluru Bulls,3.5833333333333335,12.0,29.0,1.0,,21.0,8.0,Raider,2.4166666666666665,12.0,40.0,1.0,,19.0,8.0,Raider,3.3333333333333335,12.0,3.0,1.0,,65.0,8.0,Raider,0.25,12.0,3.0,1.0,,68.0,8.0,Raider,0.25,12.0,0.25,1.0,,84.0,8.0,Raider,0.0208333333333333,12.0,2.0,1.0,,46.0,8.0,Raider,0.1666666666666666,12.0,2.0,1.0,,14.0,8.0,Raider,0.1666666666666666,,,,,,,,,12.0,1.0,1.0,,16.0,8.0,Raider,0.0833333333333333,,,,,,,,
40,119,Surjeet Singh,12,68,2,,DEL,12,8,Raider,Dabang Delhi K.C.,5.666666666666667,12.0,54.0,2.0,,10.0,8.0,Raider,4.5,12.0,68.0,2.0,,10.0,8.0,Raider,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,2.0,,29.0,8.0,Raider,0.5,,,,,,,,,,,,,,,,,12.0,5.0,2.0,,1.0,8.0,Raider,0.4166666666666667,,,,,,,,
41,123,Vishal Mane,13,16,5,,MUM,62,9,Defender,U Mumba,1.2307692307692308,,,,,,,,,,,,,,,,,13.0,16.0,5.0,,25.0,9.0,Defender,1.2307692307692308,13.0,16.0,5.0,,27.0,9.0,Defender,1.2307692307692308,13.0,1.23,5.0,,36.0,9.0,Defender,0.0946153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,141,Sunil Jaipal,2,4,6,,PAT,93,8,Raider,Patna Pirates,2.0,2.0,4.0,6.0,,53.0,8.0,Raider,2.0,2.0,4.0,6.0,,60.0,8.0,Raider,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,142,Sandeep Narwal,14,64,6,,PAT,14,0,All Rounder,Patna Pirates,4.571428571428571,14.0,8.0,6.0,,42.0,0.0,All Rounder,0.5714285714285714,14.0,9.0,6.0,,44.0,0.0,All Rounder,0.6428571428571429,14.0,53.0,6.0,,2.0,0.0,All Rounder,3.7857142857142856,14.0,55.0,6.0,,2.0,0.0,All Rounder,3.928571428571429,14.0,3.93,6.0,,3.0,0.0,All Rounder,0.2807142857142857,,,,,,,,,,,,,,,,,14.0,2.0,6.0,,19.0,0.0,All Rounder,0.1428571428571428,,,,,,,,,14.0,6.0,6.0,,2.0,0.0,All Rounder,0.4285714285714285
44,146,Surender Nada,7,14,5,,MUM,63,9,Defender,U Mumba,2.0,,,,,,,,,7.0,1.0,5.0,,83.0,9.0,Defender,0.1428571428571428,7.0,13.0,5.0,,27.0,9.0,Defender,1.8571428571428572,7.0,13.0,5.0,,32.0,9.0,Defender,1.8571428571428572,7.0,1.86,5.0,,20.0,9.0,Defender,0.2657142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,147,Prashant Chavan,6,3,7,,PUN,96,9,Defender,Puneri Paltan,0.5,,,,,,,,,,,,,,,,,6.0,3.0,7.0,,59.0,9.0,Defender,0.5,6.0,3.0,7.0,,69.0,9.0,Defender,0.5,6.0,0.5,7.0,,67.0,9.0,Defender,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
