match_played,value,team_id,team_name,rank,points_per_match
16,36.56,8,Telugu Titans,1,2.285
16,31.69,1,Bengaluru Bulls,2,1.980625
14,31.57,3,Jaipur Pink Panthers,3,2.255
16,30.56,5,U Mumba,4,1.91
14,28.29,2,Dabang Delhi K.C.,5,2.0207142857142855
14,27.93,7,Puneri Paltan,6,1.9949999999999999
16,27.81,6,Patna Pirates,7,1.738125
14,26.21,4,Bengal Warriors,8,1.872142857142857
