match_played,value,team_id,team_name,rank,points_per_match
16,491,7,Puneri Paltan,1,30.6875
16,466,6,Patna Pirates,2,29.125
16,454,8,Telugu Titans,3,28.375
16,451,3,Jaipur Pink Panthers,4,28.1875
14,438,4,Bengal Warriors,5,31.285714285714285
14,418,5,U Mumba,6,29.857142857142858
14,415,1,Bengaluru Bulls,7,29.642857142857142
14,412,2,Dabang Delhi K.C.,8,29.428571428571427
