,player_id,player_name,total_points_match_played,total_points_value,total_points_team_id,total_points_team,team_name,total_points_rank,total_points_position_id,total_points_position_name,team_full_name,total_points_points_per_match,successful_raids_match_played,successful_raids_value,successful_raids_team_id,successful_raids_team,successful_raids_rank,successful_raids_position_id,successful_raids_position_name,successful_raids_points_per_match,raid_points_match_played,raid_points_value,raid_points_team_id,raid_points_team,raid_points_rank,raid_points_position_id,raid_points_position_name,raid_points_points_per_match,successful_tackles_match_played,successful_tackles_value,successful_tackles_team_id,successful_tackles_team,successful_tackles_rank,successful_tackles_position_id,successful_tackles_position_name,successful_tackles_points_per_match,tackle_points_match_played,tackle_points_value,tackle_points_team_id,tackle_points_team,tackle_points_rank,tackle_points_position_id,tackle_points_position_name,tackle_points_points_per_match,avg_tackle_points_match_played,avg_tackle_points_value,avg_tackle_points_team_id,avg_tackle_points_team,avg_tackle_points_rank,avg_tackle_points_position_id,avg_tackle_points_position_name,avg_tackle_points_points_per_match,dod_raid_points_match_played,dod_raid_points_value,dod_raid_points_team_id,dod_raid_points_team,dod_raid_points_rank,dod_raid_points_position_id,dod_raid_points_position_name,dod_raid_points_points_per_match,super_raids_match_played,super_raids_value,super_raids_team_id,super_raids_team,super_raids_rank,super_raids_position_id,super_raids_position_name,super_raids_points_per_match,super_tackles_match_played,super_tackles_value,super_tackles_team_id,super_tackles_team,super_tackles_rank,super_tackles_position_id,super_tackles_position_name,super_tackles_points_per_match,super_10s_match_played,super_10s_value,super_10s_team_id,super_10s_team,super_10s_rank,super_10s_position_id,super_10s_position_name,super_10s_points_per_match,super_5s_match_played,super_5s_value,super_5s_team_id,super_5s_team,super_5s_rank,super_5s_position_id,super_5s_position_name,super_5s_points_per_match
10,58,Kashiling Adake,13,89,2,,DEL,5,8,Raider,Dabang Delhi K.C.,6.846153846153846,13.0,58.0,2.0,,7.0,8.0,Raider,4.461538461538462,13.0,78.0,2.0,,6.0,8.0,Raider,6.0,13.0,8.0,2.0,,37.0,8.0,Raider,0.6153846153846154,13.0,11.0,2.0,,35.0,8.0,Raider,0.8461538461538461,13.0,0.85,2.0,,43.0,8.0,Raider,0.0653846153846153,13.0,16.0,2.0,,15.0,8.0,Raider,1.2307692307692308,13.0,3.0,2.0,,6.0,8.0,Raider,0.2307692307692307,13.0,3.0,2.0,,15.0,8.0,Raider,0.2307692307692307,13.0,2.0,2.0,,8.0,8.0,Raider,0.1538461538461538,,,,,,,,
11,66,Mahesh Goud,7,5,6,,PAT,82,8,Raider,Patna Pirates,0.7142857142857143,7.0,4.0,6.0,,51.0,8.0,Raider,0.5714285714285714,7.0,5.0,6.0,,51.0,8.0,Raider,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,6.0,,51.0,8.0,Raider,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,67,Mahipal Narwal,14,22,3,,JAI,47,0,All Rounder,Jaipur Pink Panthers,1.5714285714285714,14.0,8.0,3.0,,38.0,0.0,All Rounder,0.5714285714285714,14.0,13.0,3.0,,34.0,0.0,All Rounder,0.9285714285714286,14.0,7.0,3.0,,38.0,0.0,All Rounder,0.5,14.0,9.0,3.0,,39.0,0.0,All Rounder,0.6428571428571429,14.0,0.64,3.0,,46.0,0.0,All Rounder,0.0457142857142857,14.0,4.0,3.0,,34.0,0.0,All Rounder,0.2857142857142857,14.0,1.0,3.0,,20.0,0.0,All Rounder,0.0714285714285714,14.0,2.0,3.0,,17.0,0.0,All Rounder,0.1428571428571428,,,,,,,,,,,,,,,,
13,69,Manjeet Chhillar,12,68,7,,PUN,12,0,All Rounder,Puneri Paltan,5.666666666666667,12.0,20.0,7.0,,24.0,0.0,All Rounder,1.6666666666666667,12.0,24.0,7.0,,26.0,0.0,All Rounder,2.0,12.0,43.0,7.0,,4.0,0.0,All Rounder,3.5833333333333335,12.0,44.0,7.0,,4.0,0.0,All Rounder,3.6666666666666665,12.0,3.67,7.0,,1.0,0.0,All Rounder,0.3058333333333333,12.0,2.0,7.0,,44.0,0.0,All Rounder,0.1666666666666666,12.0,1.0,7.0,,21.0,0.0,All Rounder,0.0833333333333333,12.0,1.0,7.0,,38.0,0.0,All Rounder,0.0833333333333333,,,,,,,,,12.0,5.0,7.0,,1.0,0.0,All Rounder,0.4166666666666667
14,70,Manoj Kumar,8,4,1,,BLR,83,9,Defender,Bengaluru Bulls,0.5,,,,,,,,,,,,,,,,,8.0,4.0,1.0,,49.0,9.0,Defender,0.5,8.0,4.0,1.0,,49.0,9.0,Defender,0.5,8.0,0.5,1.0,,52.0,9.0,Defender,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,71,Mohit Chhillar,14,50,1,,BLR,23,9,Defender,Bengaluru Bulls,3.5714285714285716,14.0,1.0,1.0,,60.0,9.0,Defender,0.0714285714285714,14.0,3.0,1.0,,58.0,9.0,Defender,0.2142857142857142,14.0,44.0,1.0,,3.0,9.0,Defender,3.142857142857143,14.0,47.0,1.0,,3.0,9.0,Defender,3.357142857142857,14.0,3.36,1.0,,2.0,9.0,Defender,0.24,,,,,,,,,,,,,,,,,14.0,3.0,1.0,,16.0,9.0,Defender,0.2142857142857142,,,,,,,,,14.0,4.0,1.0,,2.0,9.0,Defender,0.2857142857142857
16,73,Nilesh Shinde,12,28,4,,KOL,41,9,Defender,Bengal Warriors,2.3333333333333335,12.0,1.0,4.0,,61.0,9.0,Defender,0.0833333333333333,12.0,2.0,4.0,,59.0,9.0,Defender,0.1666666666666666,12.0,26.0,4.0,,17.0,9.0,Defender,2.1666666666666665,12.0,26.0,4.0,,18.0,9.0,Defender,2.1666666666666665,12.0,2.17,4.0,,16.0,9.0,Defender,0.1808333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,75,Nitin Madane,13,53,4,,KOL,20,8,Raider,Bengal Warriors,4.076923076923077,13.0,43.0,4.0,,15.0,8.0,Raider,3.3076923076923075,13.0,51.0,4.0,,17.0,8.0,Raider,3.923076923076923,13.0,1.0,4.0,,65.0,8.0,Raider,0.0769230769230769,13.0,2.0,4.0,,58.0,8.0,Raider,0.1538461538461538,13.0,0.15,4.0,,70.0,8.0,Raider,0.0115384615384615,13.0,21.0,4.0,,9.0,8.0,Raider,1.6153846153846154,13.0,1.0,4.0,,22.0,8.0,Raider,0.0769230769230769,13.0,1.0,4.0,,39.0,8.0,Raider,0.0769230769230769,13.0,1.0,4.0,,9.0,8.0,Raider,0.0769230769230769,,,,,,,,
18,81,Rahul Chaudhari,16,150,8,,HYD,1,8,Raider,Telugu Titans,9.375,16.0,110.0,8.0,,1.0,8.0,Raider,6.875,16.0,146.0,8.0,,1.0,8.0,Raider,9.125,16.0,3.0,8.0,,52.0,8.0,Raider,0.1875,16.0,4.0,8.0,,48.0,8.0,Raider,0.25,16.0,0.25,8.0,,66.0,8.0,Raider,0.015625,16.0,38.0,8.0,,1.0,8.0,Raider,2.375,16.0,6.0,8.0,,1.0,8.0,Raider,0.375,16.0,1.0,8.0,,40.0,8.0,Raider,0.0625,16.0,7.0,8.0,,1.0,8.0,Raider,0.4375,,,,,,,,
19,85,Rajesh Mondal,15,59,6,,PAT,19,8,Raider,Patna Pirates,3.933333333333333,15.0,47.0,6.0,,12.0,8.0,Raider,3.1333333333333333,15.0,57.0,6.0,,16.0,8.0,Raider,3.8,15.0,2.0,6.0,,64.0,8.0,Raider,0.1333333333333333,15.0,2.0,6.0,,57.0,8.0,Raider,0.1333333333333333,15.0,0.13,6.0,,74.0,8.0,Raider,0.0086666666666666,15.0,33.0,6.0,,4.0,8.0,Raider,2.2,15.0,1.0,6.0,,28.0,8.0,Raider,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
20,86,Rajesh Narwal,16,85,3,,JAI,7,0,All Rounder,Jaipur Pink Panthers,5.3125,16.0,52.0,3.0,,9.0,0.0,All Rounder,3.25,16.0,66.0,3.0,,9.0,0.0,All Rounder,4.125,16.0,18.0,3.0,,25.0,0.0,All Rounder,1.125,16.0,19.0,3.0,,25.0,0.0,All Rounder,1.1875,16.0,1.19,3.0,,35.0,0.0,All Rounder,0.074375,16.0,14.0,3.0,,16.0,0.0,All Rounder,0.875,16.0,3.0,3.0,,7.0,0.0,All Rounder,0.1875,16.0,1.0,3.0,,41.0,0.0,All Rounder,0.0625,16.0,1.0,3.0,,11.0,0.0,All Rounder,0.0625,,,,,,,,
21,88,Rakesh Kumar,14,70,5,,MUM,10,0,All Rounder,U Mumba,5.0,14.0,40.0,5.0,,18.0,0.0,All Rounder,2.857142857142857,14.0,44.0,5.0,,19.0,0.0,All Rounder,3.142857142857143,14.0,23.0,5.0,,19.0,0.0,All Rounder,1.6428571428571428,14.0,26.0,5.0,,19.0,0.0,All Rounder,1.8571428571428572,14.0,1.86,5.0,,20.0,0.0,All Rounder,0.1328571428571428,14.0,1.0,5.0,,50.0,0.0,All Rounder,0.0714285714285714,14.0,1.0,5.0,,26.0,0.0,All Rounder,0.0714285714285714,14.0,3.0,5.0,,14.0,0.0,All Rounder,0.2142857142857142,14.0,1.0,5.0,,12.0,0.0,All Rounder,0.0714285714285714,,,,,,,,
22,92,Ravi Dalal,6,13,4,,KOL,64,8,Raider,Bengal Warriors,2.1666666666666665,6.0,8.0,4.0,,39.0,8.0,Raider,1.3333333333333333,6.0,13.0,4.0,,35.0,8.0,Raider,2.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,4.0,,25.0,8.0,Raider,1.1666666666666667,6.0,1.0,4.0,,27.0,8.0,Raider,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
23,94,Rishank Devadiga,14,70,5,,MUM,11,8,Raider,U Mumba,5.0,14.0,57.0,5.0,,8.0,8.0,Raider,4.071428571428571,14.0,70.0,5.0,,8.0,8.0,Raider,5.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,19.0,5.0,,10.0,8.0,Raider,1.3571428571428572,14.0,2.0,5.0,,8.0,8.0,Raider,0.1428571428571428,,,,,,,,,14.0,2.0,5.0,,3.0,8.0,Raider,0.1428571428571428,,,,,,,,
24,96,Rohit Rana,5,3,3,,JAI,86,9,Defender,Jaipur Pink Panthers,0.6,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,50.0,9.0,Defender,0.6,5.0,3.0,3.0,,55.0,9.0,Defender,0.6,5.0,0.6,3.0,,47.0,9.0,Defender,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,97,Rupesh Tomar,3,3,8,,HYD,87,0,All Rounder,Telugu Titans,1.0,,,,,,,,,,,,,,,,,3.0,3.0,8.0,,51.0,0.0,All Rounder,1.0,3.0,3.0,8.0,,56.0,0.0,All Rounder,1.0,3.0,1.0,8.0,,40.0,0.0,All Rounder,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,105,Shabeer Bappu,12,35,3,,JAI,35,8,Raider,Jaipur Pink Panthers,2.9166666666666665,12.0,18.0,3.0,,25.0,8.0,Raider,1.5,12.0,24.0,3.0,,25.0,8.0,Raider,2.0,12.0,6.0,3.0,,39.0,8.0,Raider,0.5,12.0,11.0,3.0,,36.0,8.0,Raider,0.9166666666666666,12.0,0.92,3.0,,41.0,8.0,Raider,0.0766666666666666,12.0,2.0,3.0,,45.0,8.0,Raider,0.1666666666666666,12.0,1.0,3.0,,23.0,8.0,Raider,0.0833333333333333,12.0,5.0,3.0,,5.0,8.0,Raider,0.4166666666666667,,,,,,,,,12.0,1.0,3.0,,21.0,8.0,Raider,0.0833333333333333
27,106,Shrikant Jadhav,5,7,4,,KOL,78,8,Raider,Bengal Warriors,1.4,5.0,6.0,4.0,,45.0,8.0,Raider,1.2,5.0,7.0,4.0,,45.0,8.0,Raider,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,107,Shrikant Tewthia,4,2,3,,JAI,94,0,All Rounder,Jaipur Pink Panthers,0.5,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,67.0,0.0,All Rounder,0.25,4.0,2.0,3.0,,59.0,0.0,All Rounder,0.5,4.0,0.5,3.0,,53.0,0.0,All Rounder,0.125,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,36.0,0.0,All Rounder,0.25,,,,,,,,,,,,,,,,
29,109,Somvir Shekhar,16,22,7,,PUN,48,9,Defender,Puneri Paltan,1.375,,,,,,,,,,,,,,,,,16.0,21.0,7.0,,21.0,9.0,Defender,1.3125,16.0,22.0,7.0,,23.0,9.0,Defender,1.375,16.0,1.38,7.0,,33.0,9.0,Defender,0.08625,,,,,,,,,,,,,,,,,16.0,1.0,7.0,,37.0,9.0,Defender,0.0625,,,,,,,,,,,,,,,,
30,111,Sukesh Hegde,9,7,8,,HYD,77,8,Raider,Telugu Titans,0.7777777777777778,9.0,5.0,8.0,,46.0,8.0,Raider,0.5555555555555556,9.0,7.0,8.0,,46.0,8.0,Raider,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,8.0,,31.0,8.0,Raider,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,118,Surjeet Narwal,5,11,4,,KOL,67,8,Raider,Bengal Warriors,2.2,5.0,6.0,4.0,,44.0,8.0,Raider,1.2,5.0,7.0,4.0,,47.0,8.0,Raider,1.4,5.0,4.0,4.0,,44.0,8.0,Raider,0.8,5.0,4.0,4.0,,50.0,8.0,Raider,0.8,5.0,0.8,4.0,,44.0,8.0,Raider,0.16,5.0,2.0,4.0,,41.0,8.0,Raider,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,119,Surjeet Singh,10,37,6,,PAT,32,8,Raider,Patna Pirates,3.7,10.0,27.0,6.0,,21.0,8.0,Raider,2.7,10.0,33.0,6.0,,20.0,8.0,Raider,3.3,10.0,4.0,6.0,,45.0,8.0,Raider,0.4,10.0,4.0,6.0,,51.0,8.0,Raider,0.4,10.0,0.4,6.0,,58.0,8.0,Raider,0.04,10.0,5.0,6.0,,32.0,8.0,Raider,0.5,10.0,1.0,6.0,,24.0,8.0,Raider,0.1,,,,,,,,,,,,,,,,,,,,,,,,
33,123,Vishal Mane,14,31,4,,KOL,39,9,Defender,Bengal Warriors,2.2142857142857144,,,,,,,,,,,,,,,,,14.0,28.0,4.0,,15.0,9.0,Defender,2.0,14.0,31.0,4.0,,14.0,9.0,Defender,2.2142857142857144,14.0,2.21,4.0,,15.0,9.0,Defender,0.1578571428571428,,,,,,,,,,,,,,,,,14.0,3.0,4.0,,13.0,9.0,Defender,0.2142857142857142,,,,,,,,,14.0,2.0,4.0,,11.0,9.0,Defender,0.1428571428571428
34,142,Sandeep Narwal,16,66,8,,HYD,13,0,All Rounder,Telugu Titans,4.125,16.0,20.0,8.0,,23.0,0.0,All Rounder,1.25,16.0,24.0,8.0,,24.0,0.0,All Rounder,1.5,16.0,40.0,8.0,,5.0,0.0,All Rounder,2.5,16.0,42.0,8.0,,6.0,0.0,All Rounder,2.625,16.0,2.63,8.0,,11.0,0.0,All Rounder,0.164375,,,,,,,,,,,,,,,,,16.0,2.0,8.0,,22.0,0.0,All Rounder,0.125,,,,,,,,,16.0,3.0,8.0,,7.0,0.0,All Rounder,0.1875
35,146,Surender Nada,13,37,1,,BLR,31,9,Defender,Bengaluru Bulls,2.8461538461538463,13.0,3.0,1.0,,54.0,9.0,Defender,0.2307692307692307,13.0,4.0,1.0,,53.0,9.0,Defender,0.3076923076923077,13.0,29.0,1.0,,13.0,9.0,Defender,2.230769230769231,13.0,33.0,1.0,,13.0,9.0,Defender,2.5384615384615383,13.0,2.54,1.0,,12.0,9.0,Defender,0.1953846153846153,,,,,,,,,,,,,,,,,13.0,4.0,1.0,,8.0,9.0,Defender,0.3076923076923077,,,,,,,,,13.0,1.0,1.0,,18.0,9.0,Defender,0.0769230769230769
36,147,Prashant Chavan,9,10,2,,DEL,70,9,Defender,Dabang Delhi K.C.,1.1111111111111112,,,,,,,,,,,,,,,,,9.0,10.0,2.0,,33.0,9.0,Defender,1.1111111111111112,9.0,10.0,2.0,,37.0,9.0,Defender,1.1111111111111112,9.0,1.11,2.0,,36.0,9.0,Defender,0.1233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,150,Parmod Narwal,8,9,7,,PUN,71,0,All Rounder,Puneri Paltan,1.125,8.0,3.0,7.0,,55.0,0.0,All Rounder,0.375,8.0,8.0,7.0,,44.0,0.0,All Rounder,1.0,8.0,1.0,7.0,,68.0,0.0,All Rounder,0.125,8.0,1.0,7.0,,78.0,0.0,All Rounder,0.125,8.0,0.13,7.0,,75.0,0.0,All Rounder,0.01625,8.0,1.0,7.0,,53.0,0.0,All Rounder,0.125,8.0,1.0,7.0,,25.0,0.0,All Rounder,0.125,,,,,,,,,,,,,,,,,,,,,,,,
38,152,D. Gopu,5,7,2,,DEL,76,9,Defender,Dabang Delhi K.C.,1.4,,,,,,,,,,,,,,,,,5.0,5.0,2.0,,43.0,9.0,Defender,1.0,5.0,7.0,2.0,,40.0,9.0,Defender,1.4,5.0,1.4,2.0,,32.0,9.0,Defender,0.2799999999999999,,,,,,,,,,,,,,,,,5.0,2.0,2.0,,20.0,9.0,Defender,0.4,,,,,,,,,5.0,1.0,2.0,,19.0,9.0,Defender,0.2
39,155,Prashanth Kumar Rai,9,19,2,,DEL,51,8,Raider,Dabang Delhi K.C.,2.111111111111111,9.0,12.0,2.0,,30.0,8.0,Raider,1.3333333333333333,9.0,19.0,2.0,,29.0,8.0,Raider,2.111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,2.0,,18.0,8.0,Raider,1.3333333333333333,9.0,2.0,2.0,,11.0,8.0,Raider,0.2222222222222222,,,,,,,,,9.0,1.0,2.0,,13.0,8.0,Raider,0.1111111111111111,,,,,,,,
40,156,Pawan Kumar Kadian,9,21,1,,BLR,49,8,Raider,Bengaluru Bulls,2.3333333333333335,9.0,15.0,1.0,,29.0,8.0,Raider,1.6666666666666667,9.0,20.0,1.0,,27.0,8.0,Raider,2.2222222222222223,9.0,1.0,1.0,,69.0,8.0,Raider,0.1111111111111111,9.0,1.0,1.0,,79.0,8.0,Raider,0.1111111111111111,9.0,0.11,1.0,,76.0,8.0,Raider,0.0122222222222222,9.0,9.0,1.0,,22.0,8.0,Raider,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,157,Ravinder Pahal,14,37,7,,PUN,29,9,Defender,Puneri Paltan,2.642857142857143,,,,,,,,,,,,,,,,,14.0,35.0,7.0,,8.0,9.0,Defender,2.5,14.0,37.0,7.0,,8.0,9.0,Defender,2.642857142857143,14.0,2.64,7.0,,9.0,9.0,Defender,0.1885714285714285,,,,,,,,,,,,,,,,,14.0,2.0,7.0,,21.0,9.0,Defender,0.1428571428571428,,,,,,,,,14.0,3.0,7.0,,8.0,9.0,Defender,0.2142857142857142
42,160,Ran Singh,16,33,3,,JAI,37,0,All Rounder,Jaipur Pink Panthers,2.0625,16.0,4.0,3.0,,50.0,0.0,All Rounder,0.25,16.0,5.0,3.0,,50.0,0.0,All Rounder,0.3125,16.0,27.0,3.0,,16.0,0.0,All Rounder,1.6875,16.0,28.0,3.0,,16.0,0.0,All Rounder,1.75,16.0,1.75,3.0,,23.0,0.0,All Rounder,0.109375,,,,,,,,,,,,,,,,,16.0,1.0,3.0,,34.0,0.0,All Rounder,0.0625,,,,,,,,,,,,,,,,
43,161,Girish Maruti Ernak,12,25,4,,KOL,43,9,Defender,Bengal Warriors,2.0833333333333335,,,,,,,,,,,,,,,,,12.0,23.0,4.0,,20.0,9.0,Defender,1.9166666666666667,12.0,25.0,4.0,,20.0,9.0,Defender,2.0833333333333335,12.0,2.08,4.0,,18.0,9.0,Defender,0.1733333333333333,,,,,,,,,,,,,,,,,12.0,2.0,4.0,,23.0,9.0,Defender,0.1666666666666666,,,,,,,,,12.0,1.0,4.0,,16.0,9.0,Defender,0.0833333333333333
