,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
0,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-07 20:00+05:30,Tamil Thalaivas Won by 16 Pts,2018-10-07 20:00+05:30,Match Completed,16,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",625,League,Match 1,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Tamil Thalaivas,42,true,Patna Pirates,26,false,Tamil Thalaivas,Jasvir Singh,52,3,Defender,Manjeet Chhillar,69,3,All Rounder,Ajay Thakur,26,14,Raider,Sunil ,207,0,All Rounder,Darshan J.,724,2,Defender,Vijay ,3081,1,all-rounder,Manjeet ,763,8,raider,Manish ,728,0,Defender,Vikas kale,179,1,Defender,Jaideep ,579,1,Defender,,False,False
1,"Pro Kabaddi League Season 6, 2018",Tied,10,2018-10-07 21:00+05:30,,2018-10-07 21:00+05:30,Match Completed,,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",626,League,Match 2,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,32,false,U Mumba,32,false,Unknown,Sandeep ,3102,2, ,More G B,772,0,Raider,Girish Maruti Ernak,161,5,Defender,Sandeep Narwal,142,2,all-rounder,Ravi Kumar,240,2,Defender,Vinod Kumar,764,0,Raider,Dharmaraj Cheralathan,42,4,Defender,Rohit Baliyan,261,3,Raider,Surinder Singh,3086,1,Defender,,,,,,False,False
2,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-08 20:00+05:30,Puneri Paltan Won by 12 Pts,2018-10-08 20:00+05:30,Match Completed,12,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",627,League,Match 3,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,34,true,Haryana Steelers,22,false,Puneri Paltan,Nitin Tomar,320,7,raider,More G B,772,6,Raider,Girish Maruti Ernak,161,2,Defender,Sandeep Narwal,142,2,all-rounder,Ravi Kumar,240,3,Defender,Anand Tomar,644,2, ,Mayur Shivtarkar,3045,1,All Rounder,Sachin Shingade,165,0,Defender,Kuldeep Singh (732),732,0,All Rounder,Sunil ,3106,3,Defender - Right Corner,,False,False
3,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-08 21:00+05:30,U.P. Yoddha Won by 5 Pts,2018-10-08 21:00+05:30,Match Completed,5,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",628,League,Match 4,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Tamil Thalaivas,32,false,U.P. Yoddha,37,true,U.P. Yoddha,Jasvir Singh,52,2,Defender,Manjeet Chhillar,69,4,All Rounder,Athul M S,376,7,Raider,Ajay Thakur,26,11,Raider,Amit Hooda,212,1,Defender,Narender ,778,5, ,Prashanth Rai,155,8,raider,Rishank Devadiga,94,5,Raider,Sachin Kumar,218,0,Defender,Shrikant Jadhav,106,5,raider,,False,False
4,"Pro Kabaddi League Season 6, 2018",Tied,10,2018-10-09 20:00+05:30,,2018-10-09 20:00+05:30,Match Completed,,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",629,League,Match 5,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Dabang Delhi K.C.,32,false,Gujarat Giants,32,false,Unknown,Pawan Kumar,156,3,Raider,Joginder Narwal,194,3,Defender,Viraj Vishnu Landge,784,1,Defender,Vishal Mane,123,0,Defender,Naveen Kumar,2296,5,Raider,C Kalai Arasan,620,0,Defender,Parvesh Bhainswal,357,2,defender,Mahendra Rajput,163,2,raider,Rohit Gulia,3023,5,All Rounder,Sunil Kumar,368,4,Defender,,False,False
5,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-09 21:00+05:30,Telugu Titans Won by 5 Pts,2018-10-09 21:00+05:30,Match Completed,5,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",630,League,Match 6,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Tamil Thalaivas,28,false,Telugu Titans,33,true,Telugu Titans,Manjeet Chhillar,69,4,All Rounder,Amit Hooda,212,6,Defender,Sunil ,207,1,All Rounder,C.Arun ,191,0,Defender,,,,,Nilesh Salunke,293,5,Defender,Farhad Milaghardan,482,1,Defender,Anil Kumar,311,3, ,Rahul Chaudhari,81,9,Raider,Abozar Mighani,489,3,Defender,,False,False
6,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-10 20:00+05:30,U Mumba Won by 7 Pts,2018-10-10 20:00+05:30,Match Completed,7,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",631,League,Match 7,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U Mumba,39,true,Jaipur Pink Panthers,32,false,U Mumba,Vinod Kumar,764,3,Raider,Dharmaraj Cheralathan,42,1,Defender,Siddharth Desai,2026,13,Raider,Rajaguru Subramanian,84,2,Defender,Rohit Baliyan,261,7,Raider,Anup Kumar,29,4,Raider,Mohit Chhillar,71,3,Defender,Deepak Hooda,41,2,all-rounder,Amit Kumar,3133,3, ,Nitin Rawal,3065,8,all-rounder,,False,False
7,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-10 21:00+05:30,Bengaluru Bulls Won by 11 Pts,2018-10-10 21:00+05:30,Match Completed,11,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",632,League,Match 8,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Tamil Thalaivas,37,false,Bengaluru Bulls,48,true,Bengaluru Bulls,Vimal Raj V,2335,2, ,Athul M S,376,8,Raider,Amit Hooda,212,0,Defender,Sunil ,207,1,All Rounder,,,,,Rohit Kumar,326,0,raider,Jawahar Vivek,2272,0,All Rounder,Mahender Singh,769,3,Defender,Ashish Kumar,202,7,all-rounder,Kashiling Adake,58,9,Raider,,False,False
8,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-11 20:00+05:30,Patna Pirates Won by 2 Pts,2018-10-11 20:00+05:30,Match Completed,2,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",677,League,Match 9,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U.P. Yoddha,41,false,Patna Pirates,43,true,Patna Pirates,Nitesh Kumar,3088,4,Defender,Narender ,778,1, ,Prashanth Rai,155,6,raider,Rishank Devadiga,94,8,Raider,Amit ,3126,0,defender,Vijay ,3081,0,all-rounder,Vikas kale,179,2,Defender,Deepak Narwal,211,7,Raider,Jaideep ,579,3,Defender,Pardeep Narwal,197,16,Raider,,False,False
9,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-11 21:00+05:30,Bengal Warriors Won by 9 Pts,2018-10-11 21:00+05:30,Match Completed,9,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",634,League,Match 10,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Tamil Thalaivas,27,false,Bengal Warriors,36,true,Bengal Warriors,Manjeet Chhillar,69,5,All Rounder,Amit Hooda,212,1,Defender,Sunil ,207,2,All Rounder,C.Arun ,191,1,Defender,,,,,Mahesh Goud,66,5,Raider,Surjeet Singh,322,2,Defender,Maninder Singh,143,9,raider,Shrikant Tewthia,107,2,All Rounder,Ran Singh,160,4,All Rounder,,False,False
