team_id,team_global_id,team_name,team_short_name,position,prev_position,position_status,played,wins,lost,tied,draws,noresult,score_diff,points_conceded,points_scored,points,away_wins,away_points_conceded,away_points_scored,home_wins,is_qualified,trump_matches_won,ga,gf,match_result
3,0,Jaipur Pink Panthers,Jaipur,1,,,14,10,3,1,0,0,0,,,54,,,,,True,,,,"{'match': [{'id': 401, 'result': 'W', 'prev_position': None, 'date': '2014-03-01', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 19, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 10 Pts', 'team_id': 3}, {'id': 402, 'result': 'L', 'prev_position': None, 'date': '2014-03-17', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 17, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 28, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 11 Pts', 'team_id': 3}, {'id': 405, 'result': 'L', 'prev_position': None, 'date': '2014-07-26', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 21, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'U Mumba Won by 12 Pts', 'team_id': 3}, {'id': 413, 'result': 'W', 'prev_position': None, 'date': '2014-07-31', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 25, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 11 Pts', 'team_id': 3}, {'id': 418, 'result': 'W', 'prev_position': None, 'date': '2014-08-02', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 9, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 15 Pts', 'team_id': 3}, {'id': 424, 'result': 'L', 'prev_position': None, 'date': '2014-08-05', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 15, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 22, 'post_match_position': None, 'match_result': ' Won', 'team_id': 3}, {'id': 429, 'result': 'W', 'prev_position': None, 'date': '2014-08-09', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 13, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 14 Pts', 'team_id': 3}, {'id': 431, 'result': 'W', 'prev_position': None, 'date': '2014-08-10', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 22, 'teamb_id': 4, 'teamb_short_name': 'KOL', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 13 Pts', 'team_id': 3}, {'id': 436, 'result': 'W', 'prev_position': None, 'date': '2014-08-14', 'teama_id': 7, 'teama_short_name': 'PUNE', 'teama_score': 10, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 15 Pts', 'team_id': 3}, {'id': 441, 'result': 'W', 'prev_position': None, 'date': '2014-08-16', 'teama_id': 4, 'teama_short_name': 'KOL', 'teama_score': 17, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 4 Pts', 'team_id': 3}, {'id': 446, 'result': 'W', 'prev_position': None, 'date': '2014-08-20', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 18, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 17, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 1 Pts', 'team_id': 3}, {'id': 447, 'result': '', 'prev_position': None, 'date': '2014-08-21', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 13, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 15, 'post_match_position': None, 'match_result': '', 'team_id': 3}, {'id': 450, 'result': 'W', 'prev_position': None, 'date': '2014-08-22', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 20, 'teamb_id': 2, 'teamb_short_name': 'DEL', 'teamb_score': 16, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 4 Pts', 'team_id': 3}, {'id': 452, 'result': 'W', 'prev_position': None, 'date': '2014-08-23', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 18, 'teamb_id': 7, 'teamb_short_name': 'PUNE', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 3 Pts', 'team_id': 3}, {'id': 458, 'result': 'L', 'prev_position': None, 'date': '2014-08-27', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 12, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -2 Pts', 'team_id': 3}, {'id': 460, 'result': 'W', 'prev_position': None, 'date': '2014-08-29', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 22, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 13 Pts', 'team_id': 3}]}"
5,0,U Mumba,Mumbai,2,,,14,8,3,3,0,0,0,,,51,,,,,True,,,,"{'match': [{'id': 401, 'result': 'L', 'prev_position': None, 'date': '2014-03-01', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 19, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 10 Pts', 'team_id': 5}, {'id': 404, 'result': 'W', 'prev_position': None, 'date': '2014-07-02', 'teama_id': 4, 'teama_short_name': 'KOL', 'teama_score': 11, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'U Mumba Won by 2 Pts', 'team_id': 5}, {'id': 405, 'result': 'W', 'prev_position': None, 'date': '2014-07-26', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 21, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'U Mumba Won by 12 Pts', 'team_id': 5}, {'id': 408, 'result': 'W', 'prev_position': None, 'date': '2014-07-27', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 18, 'teamb_id': 4, 'teamb_short_name': 'KOL', 'teamb_score': 10, 'post_match_position': None, 'match_result': 'U Mumba Won by 8 Pts', 'team_id': 5}, {'id': 410, 'result': '', 'prev_position': None, 'date': '2014-07-28', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 25, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 13, 'post_match_position': None, 'match_result': '', 'team_id': 5}, {'id': 411, 'result': 'W', 'prev_position': None, 'date': '2014-07-29', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 18, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 18, 'post_match_position': None, 'match_result': 'U Mumba Won by 0 Pts', 'team_id': 5}, {'id': 421, 'result': 'W', 'prev_position': None, 'date': '2014-08-04', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 24, 'teamb_id': 7, 'teamb_short_name': 'PUNE', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'U Mumba Won by 10 Pts', 'team_id': 5}, {'id': 423, 'result': 'W', 'prev_position': None, 'date': '2014-08-05', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 24, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'U Mumba Won by -1 Pts', 'team_id': 5}, {'id': 427, 'result': '', 'prev_position': None, 'date': '2014-08-08', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 20, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 21, 'post_match_position': None, 'match_result': '', 'team_id': 5}, {'id': 434, 'result': 'L', 'prev_position': None, 'date': '2014-08-13', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 16, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -4 Pts', 'team_id': 5}, {'id': 438, 'result': 'L', 'prev_position': None, 'date': '2014-08-15', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 16, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. Won by 4 Pts', 'team_id': 5}, {'id': 442, 'result': 'L', 'prev_position': None, 'date': '2014-08-17', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 15, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Telugu Titans Won by -8 Pts', 'team_id': 5}, {'id': 447, 'result': '', 'prev_position': None, 'date': '2014-08-21', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 13, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 15, 'post_match_position': None, 'match_result': '', 'team_id': 5}, {'id': 453, 'result': 'W', 'prev_position': None, 'date': '2014-08-24', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 24, 'teamb_id': 2, 'teamb_short_name': 'DEL', 'teamb_score': 17, 'post_match_position': None, 'match_result': 'U Mumba Won by 7 Pts', 'team_id': 5}, {'id': 457, 'result': 'W', 'prev_position': None, 'date': '2014-08-27', 'teama_id': 7, 'teama_short_name': 'PUNE', 'teama_score': 22, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'U Mumba Won by -1 Pts', 'team_id': 5}, {'id': 459, 'result': 'W', 'prev_position': None, 'date': '2014-08-29', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 21, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'U Mumba Won by 9 Pts', 'team_id': 5}]}"
1,0,Bengaluru Bulls,Bengaluru,3,,,14,8,5,1,0,0,0,,,47,,,,,True,,,,"{'match': [{'id': 403, 'result': 'L', 'prev_position': None, 'date': '2014-03-25', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 14, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 19, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 5 Pts', 'team_id': 1}, {'id': 406, 'result': 'W', 'prev_position': None, 'date': '2014-07-26', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 20, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 5 Pts', 'team_id': 1}, {'id': 407, 'result': 'W', 'prev_position': None, 'date': '2014-07-27', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 24, 'teamb_id': 7, 'teamb_short_name': 'PUNE', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 1 Pts', 'team_id': 1}, {'id': 412, 'result': 'W', 'prev_position': None, 'date': '2014-07-30', 'teama_id': 4, 'teama_short_name': 'KOL', 'teama_score': 19, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 22, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 3 Pts', 'team_id': 1}, {'id': 415, 'result': 'L', 'prev_position': None, 'date': '2014-07-31', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 20, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 5 Pts', 'team_id': 1}, {'id': 420, 'result': 'L', 'prev_position': None, 'date': '2014-08-03', 'teama_id': 7, 'teama_short_name': 'PUNE', 'teama_score': 20, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Puneri Paltan Won by 7 Pts', 'team_id': 1}, {'id': 423, 'result': 'L', 'prev_position': None, 'date': '2014-08-05', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 24, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'U Mumba Won by -1 Pts', 'team_id': 1}, {'id': 432, 'result': 'W', 'prev_position': None, 'date': '2014-08-10', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 19, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -6 Pts', 'team_id': 1}, {'id': 434, 'result': 'W', 'prev_position': None, 'date': '2014-08-13', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 16, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -4 Pts', 'team_id': 1}, {'id': 437, 'result': 'L', 'prev_position': None, 'date': '2014-08-14', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 15, 'teamb_id': 2, 'teamb_short_name': 'DEL', 'teamb_score': 17, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. Won by 2 Pts', 'team_id': 1}, {'id': 440, 'result': '', 'prev_position': None, 'date': '2014-08-16', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 14, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 14, 'post_match_position': None, 'match_result': '', 'team_id': 1}, {'id': 446, 'result': 'L', 'prev_position': None, 'date': '2014-08-20', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 18, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 17, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 1 Pts', 'team_id': 1}, {'id': 454, 'result': 'L', 'prev_position': None, 'date': '2014-08-24', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 20, 'teamb_id': 4, 'teamb_short_name': 'KOL', 'teamb_score': 18, 'post_match_position': None, 'match_result': ' Won', 'team_id': 1}, {'id': 456, 'result': 'W', 'prev_position': None, 'date': '2014-08-26', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 17, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 3 Pts', 'team_id': 1}, {'id': 458, 'result': 'W', 'prev_position': None, 'date': '2014-08-27', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 12, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -2 Pts', 'team_id': 1}, {'id': 459, 'result': 'L', 'prev_position': None, 'date': '2014-08-29', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 21, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'U Mumba Won by 9 Pts', 'team_id': 1}, {'id': 461, 'result': 'W', 'prev_position': None, 'date': '2015-07-26', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 10, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 5 Pts', 'team_id': 1}]}"
6,0,Patna Pirates,Patna,4,,,14,7,5,2,0,0,0,,,45,,,,,True,,,,"{'match': [{'id': 402, 'result': 'W', 'prev_position': None, 'date': '2014-03-17', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 17, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 28, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 11 Pts', 'team_id': 6}, {'id': 403, 'result': 'W', 'prev_position': None, 'date': '2014-03-25', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 14, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 19, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 5 Pts', 'team_id': 6}, {'id': 411, 'result': 'L', 'prev_position': None, 'date': '2014-07-29', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 18, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 18, 'post_match_position': None, 'match_result': 'U Mumba Won by 0 Pts', 'team_id': 6}, {'id': 415, 'result': 'W', 'prev_position': None, 'date': '2014-07-31', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 20, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 5 Pts', 'team_id': 6}, {'id': 416, 'result': 'W', 'prev_position': None, 'date': '2014-08-01', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 17, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Patna Pirates Won by -3 Pts', 'team_id': 6}, {'id': 418, 'result': 'L', 'prev_position': None, 'date': '2014-08-02', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 9, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 15 Pts', 'team_id': 6}, {'id': 422, 'result': 'W', 'prev_position': None, 'date': '2014-08-04', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 16, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 18, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 2 Pts', 'team_id': 6}, {'id': 426, 'result': 'W', 'prev_position': None, 'date': '2014-08-07', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 8, 'teamb_id': 7, 'teamb_short_name': 'PUNE', 'teamb_score': 8, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 0 Pts', 'team_id': 6}, {'id': 427, 'result': '', 'prev_position': None, 'date': '2014-08-08', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 20, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 21, 'post_match_position': None, 'match_result': '', 'team_id': 6}, {'id': 430, 'result': '', 'prev_position': None, 'date': '2014-08-09', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 15, 'teamb_id': 2, 'teamb_short_name': 'DEL', 'teamb_score': 11, 'post_match_position': None, 'match_result': '', 'team_id': 6}, {'id': 432, 'result': 'L', 'prev_position': None, 'date': '2014-08-10', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 19, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by -6 Pts', 'team_id': 6}, {'id': 439, 'result': 'W', 'prev_position': None, 'date': '2014-08-15', 'teama_id': 7, 'teama_short_name': 'PUNE', 'teama_score': 18, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 18, 'post_match_position': None, 'match_result': 'Patna Pirates Won by 0 Pts', 'team_id': 6}, {'id': 443, 'result': 'L', 'prev_position': None, 'date': '2014-08-18', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 13, 'teamb_id': 4, 'teamb_short_name': 'KOL', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Bengal Warriorz Won by 1 Pts', 'team_id': 6}, {'id': 448, 'result': 'W', 'prev_position': None, 'date': '2014-08-21', 'teama_id': 4, 'teama_short_name': 'KOL', 'teama_score': 20, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 16, 'post_match_position': None, 'match_result': 'Patna Pirates Won by -4 Pts', 'team_id': 6}, {'id': 451, 'result': 'L', 'prev_position': None, 'date': '2014-08-23', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 16, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Telugu Titans Won by -3 Pts', 'team_id': 6}, {'id': 460, 'result': 'L', 'prev_position': None, 'date': '2014-08-29', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 22, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 9, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 13 Pts', 'team_id': 6}]}"
8,0,Telugu Titans,Hyderabad,5,,,14,6,5,3,0,0,0,,,42,,,,,False,,,,"{'match': [{'id': 410, 'result': '', 'prev_position': None, 'date': '2014-07-28', 'teama_id': 5, 'teama_short_name': 'MUM', 'teama_score': 25, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 13, 'post_match_position': None, 'match_result': '', 'team_id': 8}, {'id': 413, 'result': 'L', 'prev_position': None, 'date': '2014-07-31', 'teama_id': 3, 'teama_short_name': 'JAI', 'teama_score': 25, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 11 Pts', 'team_id': 8}, {'id': 416, 'result': 'L', 'prev_position': None, 'date': '2014-08-01', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 17, 'teamb_id': 6, 'teamb_short_name': 'PAT', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Patna Pirates Won by -3 Pts', 'team_id': 8}, {'id': 419, 'result': 'W', 'prev_position': None, 'date': '2014-08-03', 'teama_id': 2, 'teama_short_name': 'DEL', 'teama_score': 16, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Telugu Titans Won by -1 Pts', 'team_id': 8}, {'id': 428, 'result': 'L', 'prev_position': None, 'date': '2014-08-08', 'teama_id': 4, 'teama_short_name': 'KOL', 'teama_score': 19, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Bengal Warriorz Won by 6 Pts', 'team_id': 8}, {'id': 429, 'result': 'L', 'prev_position': None, 'date': '2014-08-09', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 13, 'teamb_id': 3, 'teamb_short_name': 'JAI', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers Won by 14 Pts', 'team_id': 8}, {'id': 433, 'result': 'W', 'prev_position': None, 'date': '2014-08-12', 'teama_id': 7, 'teama_short_name': 'PUNE', 'teama_score': 15, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 20, 'post_match_position': None, 'match_result': 'Telugu Titans Won by 5 Pts', 'team_id': 8}, {'id': 440, 'result': '', 'prev_position': None, 'date': '2014-08-16', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 14, 'teamb_id': 1, 'teamb_short_name': 'BLR', 'teamb_score': 14, 'post_match_position': None, 'match_result': '', 'team_id': 8}, {'id': 442, 'result': 'W', 'prev_position': None, 'date': '2014-08-17', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 15, 'teamb_id': 5, 'teamb_short_name': 'MUM', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Telugu Titans Won by -8 Pts', 'team_id': 8}, {'id': 444, 'result': 'W', 'prev_position': None, 'date': '2014-08-18', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 30, 'teamb_id': 7, 'teamb_short_name': 'PUNE', 'teamb_score': 8, 'post_match_position': None, 'match_result': 'Telugu Titans Won by 22 Pts', 'team_id': 8}, {'id': 445, 'result': 'W', 'prev_position': None, 'date': '2014-08-19', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 21, 'teamb_id': 2, 'teamb_short_name': 'DEL', 'teamb_score': 12, 'post_match_position': None, 'match_result': 'Telugu Titans Won by 9 Pts', 'team_id': 8}, {'id': 449, 'result': '', 'prev_position': None, 'date': '2014-08-22', 'teama_id': 8, 'teama_short_name': 'HYD', 'teama_score': 14, 'teamb_id': 4, 'teamb_short_name': 'KOL', 'teamb_score': 20, 'post_match_position': None, 'match_result': '', 'team_id': 8}, {'id': 451, 'result': 'W', 'prev_position': None, 'date': '2014-08-23', 'teama_id': 6, 'teama_short_name': 'PAT', 'teama_score': 16, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 13, 'post_match_position': None, 'match_result': 'Telugu Titans Won by -3 Pts', 'team_id': 8}, {'id': 456, 'result': 'L', 'prev_position': None, 'date': '2014-08-26', 'teama_id': 1, 'teama_short_name': 'BLR', 'teama_score': 17, 'teamb_id': 8, 'teamb_short_name': 'HYD', 'teamb_score': 14, 'post_match_position': None, 'match_result': 'Bengaluru Bulls Won by 3 Pts', 'team_id': 8}]}"
