match_played,value,team_id,team_name,rank,points_per_match
16,594,6,Patna Pirates,1,37.125
16,510,7,Puneri Paltan,2,31.875
16,502,5,U Mumba,3,31.375
16,460,4,Bengal Warriors,4,28.75
14,427,8,Telugu Titans,5,30.5
14,384,2,Dabang Delhi K.C.,6,27.428571428571427
14,364,3,Jaipur Pink Panthers,7,26.0
14,363,1,Bengaluru Bulls,8,25.928571428571427
