,player_id,player_name,total_points_match_played,total_points_value,total_points_team_id,total_points_team,team_name,total_points_rank,total_points_position_id,total_points_position_name,team_full_name,total_points_points_per_match,successful_raids_match_played,successful_raids_value,successful_raids_team_id,successful_raids_team,successful_raids_rank,successful_raids_position_id,successful_raids_position_name,successful_raids_points_per_match,raid_points_match_played,raid_points_value,raid_points_team_id,raid_points_team,raid_points_rank,raid_points_position_id,raid_points_position_name,raid_points_points_per_match,successful_tackles_match_played,successful_tackles_value,successful_tackles_team_id,successful_tackles_team,successful_tackles_rank,successful_tackles_position_id,successful_tackles_position_name,successful_tackles_points_per_match,tackle_points_match_played,tackle_points_value,tackle_points_team_id,tackle_points_team,tackle_points_rank,tackle_points_position_id,tackle_points_position_name,tackle_points_points_per_match,avg_tackle_points_match_played,avg_tackle_points_value,avg_tackle_points_team_id,avg_tackle_points_team,avg_tackle_points_rank,avg_tackle_points_position_id,avg_tackle_points_position_name,avg_tackle_points_points_per_match,dod_raid_points_match_played,dod_raid_points_value,dod_raid_points_team_id,dod_raid_points_team,dod_raid_points_rank,dod_raid_points_position_id,dod_raid_points_position_name,dod_raid_points_points_per_match,super_raids_match_played,super_raids_value,super_raids_team_id,super_raids_team,super_raids_rank,super_raids_position_id,super_raids_position_name,super_raids_points_per_match,super_tackles_match_played,super_tackles_value,super_tackles_team_id,super_tackles_team,super_tackles_rank,super_tackles_position_id,super_tackles_position_name,super_tackles_points_per_match,super_10s_match_played,super_10s_value,super_10s_team_id,super_10s_team,super_10s_rank,super_10s_position_id,super_10s_position_name,super_10s_points_per_match,super_5s_match_played,super_5s_value,super_5s_team_id,super_5s_team,super_5s_rank,super_5s_position_id,super_5s_position_name,super_5s_points_per_match
0,36,Chandran Ranjit,4,32,28,,HAR,82,8,Raider,Haryana Steelers,8.0,4.0,24.0,28.0,,47.0,8.0,Raider,6.0,4.0,31.0,28.0,,47.0,8.0,Raider,7.75,4.0,1.0,28.0,,156.0,8.0,Raider,0.25,4.0,1.0,28.0,,166.0,8.0,Raider,0.25,4.0,0.25,28.0,,145.0,8.0,Raider,0.0625,4.0,1.0,28.0,,90.0,8.0,Raider,0.25,4.0,1.0,28.0,,52.0,8.0,Raider,0.25,,,,,,,,,4.0,1.0,28.0,,36.0,8.0,Raider,0.25,,,,,,,,
1,81,Rahul Chaudhari,4,6,3,,JAI,163,8,Raider,Jaipur Pink Panthers,1.5,4.0,5.0,3.0,,81.0,8.0,Raider,1.25,4.0,6.0,3.0,,86.0,8.0,Raider,1.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,91.0,8.0,Raider,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,106,Shrikant Jadhav,15,75,4,,KOL,33,8,Raider,Bengal Warriors,5.0,15.0,55.0,4.0,,30.0,8.0,Raider,3.6666666666666665,15.0,74.0,4.0,,29.0,8.0,Raider,4.933333333333334,15.0,1.0,4.0,,157.0,8.0,Raider,0.0666666666666666,15.0,1.0,4.0,,167.0,8.0,Raider,0.0666666666666666,15.0,0.07,4.0,,174.0,8.0,Raider,0.0046666666666666,15.0,9.0,4.0,,38.0,8.0,Raider,0.6,15.0,2.0,4.0,,25.0,8.0,Raider,0.1333333333333333,,,,,,,,,15.0,2.0,4.0,,26.0,8.0,Raider,0.1333333333333333,,,,,,,,
3,121,Vikash Jaglan,5,9,31,,GUJ,149,0,All- Rounder,Gujarat Giants,1.8,5.0,5.0,31.0,,82.0,0.0,All- Rounder,1.0,5.0,7.0,31.0,,83.0,0.0,All- Rounder,1.4,5.0,1.0,31.0,,158.0,0.0,All- Rounder,0.2,5.0,2.0,31.0,,139.0,0.0,All- Rounder,0.4,5.0,0.4,31.0,,128.0,0.0,All- Rounder,0.08,,,,,,,,,,,,,,,,,5.0,1.0,31.0,,70.0,0.0,All- Rounder,0.2,,,,,,,,,,,,,,,,
4,143,Maninder Singh,21,198,4,,KOL,4,8,Raider,Bengal Warriors,9.428571428571429,21.0,153.0,4.0,,4.0,8.0,Raider,7.285714285714286,21.0,197.0,4.0,,4.0,8.0,Raider,9.38095238095238,21.0,1.0,4.0,,159.0,8.0,Raider,0.0476190476190476,21.0,1.0,4.0,,165.0,8.0,Raider,0.0476190476190476,21.0,0.05,4.0,,177.0,8.0,Raider,0.0023809523809523,21.0,18.0,4.0,,13.0,8.0,Raider,0.8571428571428571,21.0,5.0,4.0,,7.0,8.0,Raider,0.238095238095238,,,,,,,,,21.0,9.0,4.0,,5.0,8.0,Raider,0.4285714285714285,,,,,,,,
5,160,Ran Singh,14,27,1,,BLR,95,0,All- Rounder,Bengaluru Bulls,1.9285714285714288,14.0,1.0,1.0,,117.0,0.0,All- Rounder,0.0714285714285714,14.0,2.0,1.0,,120.0,0.0,All- Rounder,0.1428571428571428,14.0,20.0,1.0,,50.0,0.0,All- Rounder,1.4285714285714286,14.0,25.0,1.0,,45.0,0.0,All- Rounder,1.7857142857142858,14.0,1.79,1.0,,46.0,0.0,All- Rounder,0.1278571428571428,14.0,1.0,1.0,,89.0,0.0,All- Rounder,0.0714285714285714,,,,,,,,,14.0,5.0,1.0,,15.0,0.0,All- Rounder,0.3571428571428571,,,,,,,,,14.0,2.0,1.0,,27.0,0.0,All- Rounder,0.1428571428571428
6,161,Girish Maruti Ernak,4,3,5,,MUM,188,0,Defender - Left Corner,U Mumba,0.75,,,,,,,,,,,,,,,,,4.0,3.0,5.0,,122.0,0.0,Defender - Left Corner,0.75,4.0,3.0,5.0,,133.0,0.0,Defender - Left Corner,0.75,4.0,0.75,5.0,,101.0,0.0,Defender - Left Corner,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,197,Pardeep Narwal,17,122,30,,U.P.,16,8,Raider,U.P. Yoddhas,7.176470588235294,17.0,99.0,30.0,,14.0,8.0,Raider,5.823529411764706,17.0,122.0,30.0,,15.0,8.0,Raider,7.176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,30.0,,17.0,8.0,Raider,1.0,17.0,2.0,30.0,,24.0,8.0,Raider,0.1176470588235294,,,,,,,,,17.0,6.0,30.0,,9.0,8.0,Raider,0.3529411764705882,,,,,,,,
8,202,Ashish Sangwan,3,1,2,,DEL,216,0,All-Rounder,Dabang Delhi K.C.,0.3333333333333333,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,154.0,0.0,All-Rounder,0.3333333333333333,3.0,1.0,2.0,,168.0,0.0,All-Rounder,0.3333333333333333,3.0,0.33,2.0,,136.0,0.0,All-Rounder,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,219,K. Prapanjan,12,22,28,,HAR,106,8,Raider,Haryana Steelers,1.8333333333333333,12.0,16.0,28.0,,57.0,8.0,Raider,1.3333333333333333,12.0,22.0,28.0,,55.0,8.0,Raider,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,28.0,,46.0,8.0,Raider,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
