,player_id,player_name,total_points_match_played,total_points_value,total_points_team_id,total_points_team,team_name,total_points_rank,total_points_position_id,total_points_position_name,team_full_name,total_points_points_per_match,successful_raids_match_played,successful_raids_value,successful_raids_team_id,successful_raids_team,successful_raids_rank,successful_raids_position_id,successful_raids_position_name,successful_raids_points_per_match,raid_points_match_played,raid_points_value,raid_points_team_id,raid_points_team,raid_points_rank,raid_points_position_id,raid_points_position_name,raid_points_points_per_match,successful_tackles_match_played,successful_tackles_value,successful_tackles_team_id,successful_tackles_team,successful_tackles_rank,successful_tackles_position_id,successful_tackles_position_name,successful_tackles_points_per_match,tackle_points_match_played,tackle_points_value,tackle_points_team_id,tackle_points_team,tackle_points_rank,tackle_points_position_id,tackle_points_position_name,tackle_points_points_per_match,avg_tackle_points_match_played,avg_tackle_points_value,avg_tackle_points_team_id,avg_tackle_points_team,avg_tackle_points_rank,avg_tackle_points_position_id,avg_tackle_points_position_name,avg_tackle_points_points_per_match,dod_raid_points_match_played,dod_raid_points_value,dod_raid_points_team_id,dod_raid_points_team,dod_raid_points_rank,dod_raid_points_position_id,dod_raid_points_position_name,dod_raid_points_points_per_match,super_raids_match_played,super_raids_value,super_raids_team_id,super_raids_team,super_raids_rank,super_raids_position_id,super_raids_position_name,super_raids_points_per_match,super_tackles_match_played,super_tackles_value,super_tackles_team_id,super_tackles_team,super_tackles_rank,super_tackles_position_id,super_tackles_position_name,super_tackles_points_per_match,super_10s_match_played,super_10s_value,super_10s_team_id,super_10s_team,super_10s_rank,super_10s_position_id,super_10s_position_name,super_10s_points_per_match,super_5s_match_played,super_5s_value,super_5s_team_id,super_5s_team,super_5s_rank,super_5s_position_id,super_5s_position_name,super_5s_points_per_match
10,84,Rajaguru Subramanian,5,2,5,,MUM,179,9,Defender,U Mumba,0.4,,,,,,,,,,,,,,,,,5.0,2.0,5.0,,129.0,9.0,Defender,0.4,5.0,2.0,5.0,,120.0,9.0,Defender,0.4,5.0,0.4,5.0,,108.0,9.0,Defender,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,94,Rishank Devadiga,18,77,30,,U.P.,29,8,Raider,U.P. Yoddha,4.277777777777778,18.0,62.0,30.0,,23.0,8.0,Raider,3.4444444444444446,18.0,75.0,30.0,,24.0,8.0,Raider,4.166666666666667,18.0,2.0,30.0,,130.0,8.0,Raider,0.1111111111111111,18.0,2.0,30.0,,121.0,8.0,Raider,0.1111111111111111,18.0,0.11,30.0,,148.0,8.0,Raider,0.0061111111111111,18.0,8.0,30.0,,36.0,8.0,Raider,0.4444444444444444,18.0,2.0,30.0,,23.0,8.0,Raider,0.1111111111111111,,,,,,,,,18.0,1.0,30.0,,29.0,8.0,Raider,0.0555555555555555,,,,,,,,
12,105,Shabeer Bappu,14,29,29,,CHE,85,9,Defender,Tamil Thalaivas,2.0714285714285716,14.0,17.0,29.0,,47.0,9.0,Defender,1.2142857142857142,14.0,22.0,29.0,,47.0,9.0,Defender,1.5714285714285714,14.0,6.0,29.0,,88.0,9.0,Defender,0.4285714285714285,14.0,7.0,29.0,,86.0,9.0,Defender,0.5,14.0,0.5,29.0,,95.0,9.0,Defender,0.0357142857142857,14.0,5.0,29.0,,46.0,9.0,Defender,0.3571428571428571,,,,,,,,,14.0,1.0,29.0,,64.0,9.0,Defender,0.0714285714285714,,,,,,,,,,,,,,,,
13,106,Shrikant Jadhav,22,152,30,,U.P.,9,8,raider,U.P. Yoddha,6.909090909090909,22.0,112.0,30.0,,9.0,8.0,raider,5.090909090909091,22.0,148.0,30.0,,8.0,8.0,raider,6.7272727272727275,22.0,4.0,30.0,,98.0,8.0,raider,0.1818181818181818,22.0,4.0,30.0,,97.0,8.0,raider,0.1818181818181818,22.0,0.18,30.0,,134.0,8.0,raider,0.0081818181818181,22.0,28.0,30.0,,5.0,8.0,raider,1.2727272727272727,22.0,2.0,30.0,,24.0,8.0,raider,0.0909090909090909,,,,,,,,,22.0,3.0,30.0,,12.0,8.0,raider,0.1363636363636363,,,,,,,,
14,111,Sukesh Hegde,16,63,4,,KOL,44,8,Raider,Bengal Warriors,3.9375,16.0,43.0,4.0,,35.0,8.0,Raider,2.6875,16.0,61.0,4.0,,31.0,8.0,Raider,3.8125,16.0,2.0,4.0,,127.0,8.0,Raider,0.125,16.0,2.0,4.0,,119.0,8.0,Raider,0.125,16.0,0.13,4.0,,145.0,8.0,Raider,0.008125,16.0,13.0,4.0,,19.0,8.0,Raider,0.8125,16.0,3.0,4.0,,11.0,8.0,Raider,0.1875,,,,,,,,,,,,,,,,,,,,,,,,
15,121,Vikash Jaglan,22,34,6,,PAT,83,0,All Rounder,Patna Pirates,1.5454545454545454,22.0,7.0,6.0,,66.0,0.0,All Rounder,0.3181818181818182,22.0,12.0,6.0,,61.0,0.0,All Rounder,0.5454545454545454,22.0,21.0,6.0,,45.0,0.0,All Rounder,0.9545454545454546,22.0,22.0,6.0,,46.0,0.0,All Rounder,1.0,22.0,1.0,6.0,,62.0,0.0,All Rounder,0.0454545454545454,22.0,6.0,6.0,,45.0,0.0,All Rounder,0.2727272727272727,,,,,,,,,22.0,1.0,6.0,,65.0,0.0,All Rounder,0.0454545454545454,,,,,,,,,,,,,,,,
16,123,Vishal Mane,23,28,2,,DEL,86,9,Defender,Dabang Delhi K.C.,1.2173913043478262,,,,,,,,,23.0,1.0,2.0,,115.0,9.0,Defender,0.0434782608695652,23.0,27.0,2.0,,40.0,9.0,Defender,1.173913043478261,23.0,27.0,2.0,,40.0,9.0,Defender,1.173913043478261,23.0,1.17,2.0,,56.0,9.0,Defender,0.0508695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,142,Sandeep Narwal,24,76,5,,MUM,30,0,All Rounder,U Mumba,3.1666666666666665,24.0,15.0,5.0,,52.0,0.0,All Rounder,0.625,24.0,20.0,5.0,,53.0,0.0,All Rounder,0.8333333333333334,24.0,51.0,5.0,,15.0,0.0,All Rounder,2.125,24.0,56.0,5.0,,13.0,0.0,All Rounder,2.3333333333333335,24.0,2.33,5.0,,22.0,0.0,All Rounder,0.0970833333333333,24.0,2.0,5.0,,67.0,0.0,All Rounder,0.0833333333333333,,,,,,,,,24.0,5.0,5.0,,13.0,0.0,All Rounder,0.2083333333333333,,,,,,,,,24.0,2.0,5.0,,23.0,0.0,All Rounder,0.0833333333333333
18,143,Maninder Singh,20,205,4,,KOL,5,8,raider,Bengal Warriors,10.25,20.0,171.0,4.0,,5.0,8.0,raider,8.55,20.0,205.0,4.0,,5.0,8.0,raider,10.25,,,,,,,,,,,,,,,,,,,,,,,,,20.0,24.0,4.0,,9.0,8.0,raider,1.2,20.0,5.0,4.0,,6.0,8.0,raider,0.25,,,,,,,,,20.0,10.0,4.0,,5.0,8.0,raider,0.5,,,,,,,,
19,155,Prashanth Rai,16,91,28,,HAR,21,8,raider,Haryana Steelers,5.6875,16.0,71.0,28.0,,21.0,8.0,raider,4.4375,16.0,91.0,28.0,,21.0,8.0,raider,5.6875,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,28.0,,35.0,8.0,raider,0.5,16.0,1.0,28.0,,35.0,8.0,raider,0.0625,,,,,,,,,16.0,2.0,28.0,,25.0,8.0,raider,0.125,,,,,,,,
20,156,Pawan Kumar,6,25,7,,PUN,91,8,Raider,Puneri Paltan,4.166666666666667,6.0,19.0,7.0,,46.0,8.0,Raider,3.1666666666666665,6.0,25.0,7.0,,46.0,8.0,Raider,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,7.0,,47.0,8.0,Raider,0.8333333333333334,,,,,,,,,,,,,,,,,6.0,1.0,7.0,,26.0,8.0,Raider,0.1666666666666666,,,,,,,,
21,157,Ravinder Pahal,23,63,2,,DEL,43,9,Defender,Dabang Delhi K.C.,2.739130434782609,,,,,,,,,,,,,,,,,23.0,63.0,2.0,,5.0,9.0,Defender,2.739130434782609,23.0,63.0,2.0,,8.0,9.0,Defender,2.739130434782609,23.0,2.74,2.0,,12.0,9.0,Defender,0.1191304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,3.0,2.0,,20.0,9.0,Defender,0.1304347826086956
22,160,Ran Singh,21,46,29,,CHE,69,0,All Rounder,Tamil Thalaivas,2.1904761904761907,21.0,7.0,29.0,,67.0,0.0,All Rounder,0.3333333333333333,21.0,11.0,29.0,,62.0,0.0,All Rounder,0.5238095238095238,21.0,32.0,29.0,,33.0,0.0,All Rounder,1.5238095238095235,21.0,35.0,29.0,,34.0,0.0,All Rounder,1.6666666666666667,21.0,1.67,29.0,,39.0,0.0,All Rounder,0.0795238095238095,21.0,1.0,29.0,,81.0,0.0,All Rounder,0.0476190476190476,,,,,,,,,21.0,3.0,29.0,,27.0,0.0,All Rounder,0.1428571428571428,,,,,,,,,,,,,,,,
23,161,Girish Maruti Ernak,17,35,7,,PUN,82,9,Defender,Puneri Paltan,2.0588235294117645,,,,,,,,,17.0,1.0,7.0,,114.0,9.0,Defender,0.0588235294117647,17.0,31.0,7.0,,34.0,9.0,Defender,1.8235294117647056,17.0,34.0,7.0,,35.0,9.0,Defender,2.0,17.0,2.0,7.0,,30.0,9.0,Defender,0.1176470588235294,,,,,,,,,,,,,,,,,17.0,3.0,7.0,,28.0,9.0,Defender,0.1764705882352941,,,,,,,,,17.0,1.0,7.0,,41.0,9.0,Defender,0.0588235294117647
24,179,Vikas kale,21,39,28,,HAR,78,9,Defender,Haryana Steelers,1.8571428571428572,,,,,,,,,,,,,,,,,21.0,37.0,28.0,,28.0,9.0,Defender,1.761904761904762,21.0,39.0,28.0,,28.0,9.0,Defender,1.8571428571428572,21.0,1.86,28.0,,33.0,9.0,Defender,0.0885714285714285,,,,,,,,,,,,,,,,,21.0,2.0,28.0,,47.0,9.0,Defender,0.0952380952380952,,,,,,,,,21.0,2.0,28.0,,21.0,9.0,Defender,0.0952380952380952
25,185,Vijin Thangadurai,3,1,4,,KOL,180,9,Defender,Bengal Warriors,0.3333333333333333,,,,,,,,,,,,,,,,,3.0,1.0,4.0,,131.0,9.0,Defender,0.3333333333333333,3.0,1.0,4.0,,153.0,9.0,Defender,0.3333333333333333,3.0,0.33,4.0,,115.0,9.0,Defender,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,191,C.Arun ,22,27,8,,HYD,87,9,Defender,Telugu Titans,1.2272727272727273,22.0,1.0,8.0,,113.0,9.0,Defender,0.0454545454545454,22.0,2.0,8.0,,109.0,9.0,Defender,0.0909090909090909,22.0,22.0,8.0,,44.0,9.0,Defender,1.0,22.0,25.0,8.0,,45.0,9.0,Defender,1.1363636363636365,22.0,1.14,8.0,,57.0,9.0,Defender,0.0518181818181818,,,,,,,,,,,,,,,,,22.0,3.0,8.0,,26.0,9.0,Defender,0.1363636363636363,,,,,,,,,22.0,1.0,8.0,,39.0,9.0,Defender,0.0454545454545454
27,194,Joginder Narwal,22,49,2,,DEL,62,9,Defender,Dabang Delhi K.C.,2.227272727272727,,,,,,,,,,,,,,,,,22.0,45.0,2.0,,20.0,9.0,Defender,2.0454545454545454,22.0,49.0,2.0,,20.0,9.0,Defender,2.227272727272727,22.0,2.23,2.0,,25.0,9.0,Defender,0.1013636363636363,,,,,,,,,,,,,,,,,22.0,4.0,2.0,,19.0,9.0,Defender,0.1818181818181818,,,,,,,,,22.0,1.0,2.0,,40.0,9.0,Defender,0.0454545454545454
28,197,Pardeep Narwal,22,304,6,,PAT,2,8,Raider,Patna Pirates,13.818181818181818,22.0,234.0,6.0,,3.0,8.0,Raider,10.636363636363637,22.0,302.0,6.0,,2.0,8.0,Raider,13.727272727272728,22.0,1.0,6.0,,134.0,8.0,Raider,0.0454545454545454,22.0,2.0,6.0,,117.0,8.0,Raider,0.0909090909090909,22.0,0.09,6.0,,149.0,8.0,Raider,0.004090909090909,22.0,41.0,6.0,,2.0,8.0,Raider,1.8636363636363635,22.0,14.0,6.0,,1.0,8.0,Raider,0.6363636363636364,22.0,1.0,6.0,,69.0,8.0,Raider,0.0454545454545454,22.0,15.0,6.0,,3.0,8.0,Raider,0.6818181818181818,,,,,,,,
29,202,Ashish Kumar,7,6,1,,BLR,149,0,All Rounder,Bengaluru Bulls,0.8571428571428571,,,,,,,,,7.0,1.0,1.0,,112.0,0.0,All Rounder,0.1428571428571428,7.0,3.0,1.0,,100.0,0.0,All Rounder,0.4285714285714285,7.0,5.0,1.0,,95.0,0.0,All Rounder,0.7142857142857143,7.0,0.71,1.0,,77.0,0.0,All Rounder,0.1014285714285714,,,,,,,,,,,,,,,,,7.0,2.0,1.0,,48.0,0.0,All Rounder,0.2857142857142857,,,,,,,,,,,,,,,,
30,204,Rakesh Narwal,4,18,4,,KOL,99,8,Raider,Bengal Warriors,4.5,4.0,13.0,4.0,,55.0,8.0,Raider,3.25,4.0,18.0,4.0,,56.0,8.0,Raider,4.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,,66.0,8.0,Raider,0.5,,,,,,,,,,,,,,,,,4.0,1.0,4.0,,27.0,8.0,Raider,0.25,,,,,,,,
31,211,Deepak Narwal,19,80,3,,JAI,25,8,Raider,Jaipur Pink Panthers,4.2105263157894735,19.0,59.0,3.0,,24.0,8.0,Raider,3.1052631578947367,19.0,79.0,3.0,,23.0,8.0,Raider,4.157894736842105,19.0,1.0,3.0,,133.0,8.0,Raider,0.0526315789473684,19.0,1.0,3.0,,155.0,8.0,Raider,0.0526315789473684,19.0,0.05,3.0,,155.0,8.0,Raider,0.0026315789473684,19.0,12.0,3.0,,21.0,8.0,Raider,0.631578947368421,19.0,2.0,3.0,,19.0,8.0,Raider,0.1052631578947368,,,,,,,,,19.0,2.0,3.0,,22.0,8.0,Raider,0.1052631578947368,,,,,,,,
32,212,Amit Hooda,16,46,3,,JAI,68,9,Defender,Jaipur Pink Panthers,2.875,,,,,,,,,16.0,2.0,3.0,,110.0,9.0,Defender,0.125,16.0,41.0,3.0,,21.0,9.0,Defender,2.5625,16.0,44.0,3.0,,23.0,9.0,Defender,2.75,16.0,2.75,3.0,,11.0,9.0,Defender,0.171875,,,,,,,,,,,,,,,,,16.0,3.0,3.0,,24.0,9.0,Defender,0.1875,,,,,,,,,16.0,3.0,3.0,,19.0,9.0,Defender,0.1875
33,218,Sachin Kumar,15,9,30,,U.P.,130,9,Defender,U.P. Yoddha,0.6,15.0,2.0,30.0,,94.0,9.0,Defender,0.1333333333333333,15.0,2.0,30.0,,111.0,9.0,Defender,0.1333333333333333,15.0,6.0,30.0,,86.0,9.0,Defender,0.4,15.0,7.0,30.0,,87.0,9.0,Defender,0.4666666666666667,15.0,0.47,30.0,,102.0,9.0,Defender,0.0313333333333333,,,,,,,,,,,,,,,,,15.0,1.0,30.0,,58.0,9.0,Defender,0.0666666666666666,,,,,,,,,,,,,,,,
34,219,K.Prapanjan ,20,105,4,,KOL,19,8,raider,Bengal Warriors,5.25,20.0,73.0,4.0,,19.0,8.0,raider,3.65,20.0,102.0,4.0,,18.0,8.0,raider,5.1,20.0,3.0,4.0,,99.0,8.0,raider,0.15,20.0,3.0,4.0,,116.0,8.0,raider,0.15,20.0,0.15,4.0,,140.0,8.0,raider,0.0075,20.0,10.0,4.0,,32.0,8.0,raider,0.5,20.0,4.0,4.0,,7.0,8.0,raider,0.2,,,,,,,,,20.0,3.0,4.0,,13.0,8.0,raider,0.15,,,,,,,,
35,234,Surender Singh,7,21,30,,U.P.,93,9,Defender,U.P. Yoddha,3.0,7.0,12.0,30.0,,56.0,9.0,Defender,1.7142857142857142,7.0,20.0,30.0,,52.0,9.0,Defender,2.857142857142857,7.0,1.0,30.0,,135.0,9.0,Defender,0.1428571428571428,7.0,1.0,30.0,,156.0,9.0,Defender,0.1428571428571428,7.0,0.14,30.0,,141.0,9.0,Defender,0.02,7.0,6.0,30.0,,44.0,9.0,Defender,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,240,Ravi Kumar,21,52,28,,HAR,57,9,Defender,Haryana Steelers,2.4761904761904763,,,,,,,,,,,,,,,,,21.0,47.0,28.0,,18.0,9.0,Defender,2.238095238095238,21.0,52.0,28.0,,18.0,9.0,Defender,2.4761904761904763,21.0,2.48,28.0,,17.0,9.0,Defender,0.1180952380952381,,,,,,,,,,,,,,,,,21.0,5.0,28.0,,15.0,9.0,Defender,0.238095238095238,,,,,,,,,21.0,4.0,28.0,,8.0,9.0,Defender,0.1904761904761904
37,249,Hadi Oshtorak,22,48,6,,PAT,63,0,All Rounder,Patna Pirates,2.1818181818181817,22.0,4.0,6.0,,76.0,0.0,All Rounder,0.1818181818181818,22.0,8.0,6.0,,73.0,0.0,All Rounder,0.3636363636363636,22.0,33.0,6.0,,32.0,0.0,All Rounder,1.5,22.0,40.0,6.0,,26.0,0.0,All Rounder,1.818181818181818,22.0,1.82,6.0,,35.0,0.0,All Rounder,0.0827272727272727,,,,,,,,,,,,,,,,,22.0,7.0,6.0,,7.0,0.0,All Rounder,0.3181818181818182,,,,,,,,,22.0,1.0,6.0,,44.0,0.0,All Rounder,0.0454545454545454
38,251,Meraj Sheykh,17,42,2,,DEL,72,0,All Rounder,Dabang Delhi K.C.,2.4705882352941178,17.0,31.0,2.0,,43.0,0.0,All Rounder,1.8235294117647056,17.0,41.0,2.0,,43.0,0.0,All Rounder,2.411764705882353,17.0,1.0,2.0,,132.0,0.0,All Rounder,0.0588235294117647,17.0,1.0,2.0,,154.0,0.0,All Rounder,0.0588235294117647,17.0,0.06,2.0,,153.0,0.0,All Rounder,0.0035294117647058,17.0,5.0,2.0,,48.0,0.0,All Rounder,0.2941176470588235,17.0,1.0,2.0,,37.0,0.0,All Rounder,0.0588235294117647,,,,,,,,,17.0,1.0,2.0,,32.0,0.0,All Rounder,0.0588235294117647,,,,,,,,
39,259,Fazel Atrachali,24,84,5,,MUM,24,9,defender,U Mumba,3.5,24.0,1.0,5.0,,108.0,9.0,defender,0.0416666666666666,24.0,2.0,5.0,,108.0,9.0,defender,0.0833333333333333,24.0,77.0,5.0,,1.0,9.0,defender,3.2083333333333335,24.0,82.0,5.0,,1.0,9.0,defender,3.4166666666666665,24.0,3.42,5.0,,2.0,9.0,defender,0.1425,,,,,,,,,,,,,,,,,24.0,5.0,5.0,,12.0,9.0,defender,0.2083333333333333,,,,,,,,,24.0,4.0,5.0,,9.0,9.0,defender,0.1666666666666666
40,261,Rohit Baliyan,18,54,5,,MUM,56,8,Raider,U Mumba,3.0,18.0,37.0,5.0,,39.0,8.0,Raider,2.0555555555555554,18.0,50.0,5.0,,37.0,8.0,Raider,2.7777777777777777,18.0,3.0,5.0,,101.0,8.0,Raider,0.1666666666666666,18.0,4.0,5.0,,96.0,8.0,Raider,0.2222222222222222,18.0,0.22,5.0,,128.0,8.0,Raider,0.0122222222222222,18.0,7.0,5.0,,43.0,8.0,Raider,0.3888888888888889,18.0,2.0,5.0,,18.0,8.0,Raider,0.1111111111111111,18.0,1.0,5.0,,59.0,8.0,Raider,0.0555555555555555,,,,,,,,,,,,,,,,
41,264,Selvamani K ,7,13,28,,HAR,114,8,raider,Haryana Steelers,1.8571428571428572,7.0,7.0,28.0,,65.0,8.0,raider,1.0,7.0,11.0,28.0,,63.0,8.0,raider,1.5714285714285714,7.0,2.0,28.0,,126.0,8.0,raider,0.2857142857142857,7.0,2.0,28.0,,118.0,8.0,raider,0.2857142857142857,7.0,0.29,28.0,,119.0,8.0,raider,0.0414285714285714,7.0,1.0,28.0,,82.0,8.0,raider,0.1428571428571428,7.0,1.0,28.0,,36.0,8.0,raider,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,
42,267,Amit Kumar,9,13,8,,HYD,115,9,Defender,Telugu Titans,1.4444444444444444,9.0,2.0,8.0,,95.0,9.0,Defender,0.2222222222222222,9.0,3.0,8.0,,95.0,9.0,Defender,0.3333333333333333,9.0,8.0,8.0,,73.0,9.0,Defender,0.8888888888888888,9.0,10.0,8.0,,70.0,9.0,Defender,1.1111111111111112,9.0,1.11,8.0,,59.0,9.0,Defender,0.1233333333333333,9.0,2.0,8.0,,64.0,9.0,Defender,0.2222222222222222,,,,,,,,,9.0,2.0,8.0,,53.0,9.0,Defender,0.2222222222222222,,,,,,,,,,,,,,,,
