match_played,value,team_id,team_name,rank,points_per_match
14,86,2,Dabang Delhi K.C.,1,6.142857142857143
16,78,3,Jaipur Pink Panthers,2,4.875
16,76,7,Puneri Paltan,3,4.75
16,76,8,Telugu Titans,4,4.75
16,72,6,Patna Pirates,5,4.5
14,61,1,Bengaluru Bulls,6,4.357142857142857
14,61,4,Bengal Warriors,7,4.357142857142857
14,42,5,U Mumba,8,3.0
