match_played,value,team_id,team_name,rank,points_per_match
14,11,5,U Mumba,1,0.7857142857142857
14,10,2,Dabang Delhi K.C.,2,0.7142857142857143
14,8,1,Bengaluru Bulls,3,0.5714285714285714
16,8,8,Telugu Titans,4,0.5
14,7,4,Bengal Warriors,5,0.5
16,6,6,Patna Pirates,6,0.375
16,5,7,Puneri Paltan,7,0.3125
16,4,3,Jaipur Pink Panthers,8,0.25
