,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
10,"Pro Kabaddi League Season 2, 2015",W,2,07/24/2015 8:00:00 ,Dabang Delhi beat Puneri Paltan (38-37),07/24/2015 8:00:00 ,Completed,1,4,kabaddi,Netaji Indoor Stadium,72,League,Match 11,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Dabang Delhi,38,true,Puneri Paltan,37,false,Dabang Delhi,Kashiling Adake,58,12,,Rohit Kumar Choudary,217,11,,Ravinder Pahal,157,3,,Amit Singh Chhillar,28,3,Defender,Jasmer Singh Gulia,51,1,,Wazir Singh,124,13,,Pravin Niwale,79,8,Raider,Mahipal Narwal,67,3,Defender,Vijender Singh,235,3,Defender,Harvinder Singh,246,2,Defender,,False,False
11,"Pro Kabaddi League Season 2, 2015",W,2,07/24/2015 9:00:00 ,U Mumba beat Bengal Warriors (29-25),07/24/2015 9:00:00 ,Completed,4,4,kabaddi,Netaji Indoor Stadium,73,League,Match 12,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Bengal Warriors,25,false,U Mumba,29,true,U Mumba,Sachin Khambe,98,7,Defender,Mahendra Ganesh Rajput,163,6,,Nilesh Shinde,73,4,Defender,Bajirao Hodage,164,3,,Parveen M. Jangra,178,1,Defender,Anup Kumar,29,9,,Jeeva Kumar,54,8,,Mohit Chhillar,71,3,,Rishank Devadiga,94,2,,Shabeer Bappu,105,1,,,False,False
12,"Pro Kabaddi League Season 2, 2015",W,2,07/25/2015 8:00:00 ,Bengaluru Bulls beat Puneri Paltan (31-26),07/25/2015 8:00:00 ,Completed,5,4,kabaddi,Netaji Indoor Stadium,74,League,Match 13,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Bengaluru Bulls,31,true,Puneri Paltan,26,false,Bengaluru Bulls,Ashish Chhokar,195,7,,Manjeet Chhillar,69,5,,Rajesh Mondal,85,4,,Rakesh Narwal,204,4,,Dharmaraj Cheralathan,42,3,,Manoj Kumar,70,7,Defender,Wazir Singh,124,6,,Amit Om Prakash Rathi,231,4,Raider,Tushar Patil,242,2,,Sagar Khatale,169,2,Defender,,False,False
13,"Pro Kabaddi League Season 2, 2015",W,2,07/25/2015 9:00:00 ,Dabang Delhi beat Bengal Warriors (32-21),07/25/2015 9:00:00 ,Completed,11,4,kabaddi,Netaji Indoor Stadium,75,League,Match 14,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Bengal Warriors,21,false,Dabang Delhi,32,true,Dabang Delhi,Jang Kun Lee,12,5,,Seong Ryeol Kim,13,4,All Rounder,Dinesh Kumar,182,3,Defender,Deepak Dhull,181,2,Defender,Mahendra Ganesh Rajput,163,1,,Ravinder Pahal,157,7,,Rohit Kumar Choudary,217,6,,Kashiling Adake,58,6,,Amit Singh Chhillar,28,3,Defender,G.S. Manikandan,222,2,Defender,,False,False
14,"Pro Kabaddi League Season 2, 2015",W,2,07/26/2015 8:00:00 ,Patna Pirates beat Jaipur Pink Panthers (29-23),07/26/2015 8:00:00 ,Completed,6,3,kabaddi,Sawai Mansingh Stadium,76,League,Match 15,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Jaipur Pink Panthers,23,false,Patna Pirates,29,true,Patna Pirates,Jasvir Singh,52,7,,Rajesh Narwal,86,6,,Kuldeep Singh,252,5,,Prashant Chavan,147,2,All Rounder,Sonu Narwal,190,1,Raider,Rakesh Kumar,88,8,Raider,Sandeep Narwal,142,7,,Deepak Narwal,211,6,,Sunil,207,2,,D. Suresh Kumar,162,1,Defender,,False,False
15,"Pro Kabaddi League Season 2, 2015",W,2,07/26/2015 9:00:00 ,U Mumba beat Telugu Titans (27-26),07/26/2015 9:00:00 ,Completed,1,3,kabaddi,Sawai Mansingh Stadium,77,League,Match 16,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,26,false,U Mumba,27,true,U Mumba,Sukesh Hegde,111,7,,Deepak Niwas Hooda,41,6,,Sandeep Kandola,248,4,Defender,D. Gopu,152,3,,Prashanth Kumar Rai,155,3,,Anup Kumar,29,10,,Rishank Devadiga,94,7,,Mohit Chhillar,71,3,,Surender Nada,146,3,Defender,Shabeer Bappu,105,1,,,False,False
16,"Pro Kabaddi League Season 2, 2015",W,2,07/27/2015 8:00:00 ,Bengaluru Bulls beat Dabang Delhi (33-18),07/27/2015 8:00:00 ,Completed,15,3,kabaddi,Sawai Mansingh Stadium,78,League,Match 17,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Dabang Delhi,18,false,Bengaluru Bulls,33,true,Bengaluru Bulls,Rohit Kumar Choudary,217,6,,Ravinder Pahal,157,4,,Kashiling Adake,58,3,,Amit Kumar Tomar,267,2,Defender,G.S. Manikandan,222,1,Defender,Manjeet Chhillar,69,9,,Somvir Shekhar,109,6,Defender,Dharmaraj Cheralathan,42,4,,Ajay Thakur,26,4,,Joginder Singh Narwal,194,3,,,False,False
17,"Pro Kabaddi League Season 2, 2015",W,2,07/27/2015 9:00:00 ,Telugu Titans beat Jaipur Pink Panthers (33-22),07/27/2015 9:00:00 ,Completed,11,3,kabaddi,Sawai Mansingh Stadium,79,League,Match 18,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Jaipur Pink Panthers,22,false,Telugu Titans,33,true,Telugu Titans,Rajesh Narwal,86,9,,Kuldeep Singh,252,5,,Jasvir Singh,52,3,,Rohit Rana,96,2,,Ran Singh,160,1,,Rahul Chaudhari,81,11,,Sukesh Hegde,111,7,,Deepak Niwas Hooda,41,6,,T. Prasad,236,3,All Rounder,Sandeep Kandola,248,1,Defender,,False,False
18,"Pro Kabaddi League Season 2, 2015",W,2,07/28/2015 8:00:00 ,Jaipur Pink Panthers beat Bengaluru Bulls (36-23),07/28/2015 8:00:00 ,Completed,13,3,kabaddi,Sawai Mansingh Stadium,80,League,Match 19,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Jaipur Pink Panthers,36,true,Bengaluru Bulls,23,false,Jaipur Pink Panthers,Jasvir Singh,52,8,,Kuldeep Singh,252,7,,Rohit Rana,96,5,,Ran Singh,160,4,,Gangadhari Mallesh,44,4,,Manjeet Chhillar,69,4,,Rajesh Mondal,85,3,,Joginder Singh Narwal,194,3,,Dharmaraj Cheralathan,42,3,,Preetam Chhillar,167,2,All Rounder,,False,False
19,"Pro Kabaddi League Season 2, 2015",W,2,07/29/2015 8:00:00 ,Puneri Paltan beat Bengal Warriors (33-29),07/29/2015 8:00:00 ,Completed,4,3,kabaddi,Sawai Mansingh Stadium,81,League,Match 20,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Puneri Paltan,33,true,Bengal Warriors,29,false,Puneri Paltan,Pravin Niwale,79,7,Raider,Surender Singh,234,6,,Ravi Kumar,240,5,,Wazir Singh,124,4,,Sagar Khatale,169,1,Defender,Mahendra Ganesh Rajput,163,6,,Jang Kun Lee,12,5,,Dinesh Kumar,182,4,Defender,Sachin Khambe,98,2,Defender,Parveen M. Jangra,178,2,Defender,,False,False
20,"Pro Kabaddi League Season 2, 2015",W,2,07/29/2015 9:00:00 ,Dabang Delhi beat Jaipur Pink Panthers (35-27),07/29/2015 9:00:00 ,Completed,8,3,kabaddi,Sawai Mansingh Stadium,82,League,Match 21,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Jaipur Pink Panthers,27,false,Dabang Delhi,35,true,Dabang Delhi,Ran Singh,160,9,,Jasvir Singh,52,5,,Kuldeep Singh,252,3,,Gangadhari Mallesh,44,3,,Prashant Chavan,147,1,All Rounder,Ravinder Pahal,157,8,,Kashiling Adake,58,7,,Rohit Kumar Choudary,217,7,,Amit Singh Chhillar,28,5,Defender,G.S. Manikandan,222,2,Defender,,False,False
21,"Pro Kabaddi League Season 2, 2015",W,2,07/30/2015 8:00:00 ,Telugu Titans beat Patna Pirates (34-22),07/30/2015 8:00:00 ,Completed,12,6,kabaddi,Patliputra Indoor Stadium,83,League,Match 22,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Patna Pirates,22,false,Telugu Titans,34,true,Telugu Titans,Girish Maruti Ernak,161,4,,Sandeep Narwal,142,4,,Sunil,207,4,,Rakesh Kumar,88,3,Raider,Ravi Dalal,92,3,Raider,Sukesh Hegde,111,9,,Prashanth Kumar Rai,155,8,,Sandeep Kandola,248,6,Defender,D. Gopu,152,2,,Rahul Chaudhari,81,2,,,False,False
22,"Pro Kabaddi League Season 2, 2015",W,2,07/31/2015 8:00:00 ,Bengaluru Bulls beat Telugu Titans (35-21),07/31/2015 8:00:00 ,Completed,14,6,kabaddi,Patliputra Indoor Stadium,84,League,Match 23,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,21,false,Bengaluru Bulls,35,true,Bengaluru Bulls,Prashanth Kumar Rai,155,4,,Sandeep Kandola,248,4,Defender,Sukesh Hegde,111,3,,Rahul Chaudhari,81,3,,Rajaguru Subramanian,84,2,,Ajay Thakur,26,9,,Manjeet Chhillar,69,9,,Somvir Shekhar,109,2,Defender,Rakesh Narwal,204,2,,Preetam Chhillar,167,1,All Rounder,,False,False
23,"Pro Kabaddi League Season 2, 2015",W,2,07/31/2015 9:00:00 ,Patna Pirates beat Dabang Delhi (39-22),07/31/2015 9:00:00 ,Completed,17,6,kabaddi,Patliputra Indoor Stadium,85,League,Match 24,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Patna Pirates,39,true,Dabang Delhi,22,false,Patna Pirates,Deepak Narwal,211,10,,Sandeep Narwal,142,6,,Ravi Dalal,92,5,Raider,D. Suresh Kumar,162,4,Defender,Sunil,207,4,,Rohit Kumar Choudary,217,5,,Shrikant Tewthia,107,4,,Kashiling Adake,58,4,,Amit Kumar Tomar,267,3,Defender,Selvamani K,264,1,,,False,False
24,"Pro Kabaddi League Season 2, 2015",W,2,08/01/2015 8:00:00 ,U Mumba beat Dabang Delhi (27-22),08/01/2015 8:00:00 ,Completed,5,6,kabaddi,Patliputra Indoor Stadium,86,League,Match 25,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Dabang Delhi,22,false,U Mumba,27,true,U Mumba,Ravinder Pahal,157,9,,Kashiling Adake,58,6,,Rohit Kumar Choudary,217,3,,Rakesh Singh Kumar,158,2,Defender,Rajeev Kumar,223,2,All Rounder,Bhupender Singh,34,7,,Mohit Chhillar,71,4,,Surender Nada,146,3,Defender,Anup Kumar,29,3,,Rishank Devadiga,94,2,,,False,False
25,"Pro Kabaddi League Season 2, 2015",W,2,08/01/2015 9:00:00 ,Patna Pirates beat Puneri Paltan (32-28),08/01/2015 9:00:00 ,Completed,4,6,kabaddi,Patliputra Indoor Stadium,87,League,Match 26,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Patna Pirates,32,true,Puneri Paltan,28,false,Patna Pirates,Ravi Dalal,92,7,Raider,Sandeep Narwal,142,6,,Deepak Narwal,211,5,,Amit Hooda,212,4,,Sunil,207,3,,Pravin Niwale,79,9,Raider,Wazir Singh,124,5,,Manoj Kumar,70,3,Defender,Kalimuthu Balamahendran,56,2,Defender,Surender Singh,234,2,,,False,False
26,"Pro Kabaddi League Season 2, 2015",W,2,08/02/2015 8:00:00 ,Jaipur Pink Panthers beat Puneri Paltan (35-29),08/02/2015 8:00:00 ,Completed,6,6,kabaddi,Patliputra Indoor Stadium,88,League,Match 27,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Puneri Paltan,29,false,Jaipur Pink Panthers,35,true,Jaipur Pink Panthers,Pravin Niwale,79,9,Raider,Tushar Patil,242,5,,Vijender Singh,235,3,Defender,Ravi Kumar,240,3,,Mahipal Narwal,67,3,Defender,Rajesh Narwal,86,10,,Sonu Narwal,190,8,Raider,Jasvir Singh,52,6,,Kuldeep Singh,252,4,,C. Arun,191,2,,,False,False
27,"Pro Kabaddi League Season 2, 2015",Tied,2,08/02/2015 9:00:00 ,Match Tied,08/02/2015 9:00:00 ,Completed,0,6,kabaddi,Patliputra Indoor Stadium,89,League,Match 28,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Patna Pirates,20,false,Bengal Warriors,20,false,Unknown,Gurvinder Singh,46,5,,Sunil,207,4,,Amit Hooda,212,3,,Ravi Dalal,92,3,Raider,Deepak Narwal,211,2,,Vineet Sharma,268,4,,Jang Kun Lee,12,4,,Sachin Khambe,98,2,Defender,Mahendra Ganesh Rajput,163,2,,Vijin Thangadurai,185,2,,,False,False
28,"Pro Kabaddi League Season 2, 2015",Tied,2,08/04/2015 8:00:00 ,Match Tied,08/04/2015 8:00:00 ,Completed,0,9,kabaddi,Gachibowli Indoor Stadium,90,League,Match 29,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,39,false,Jaipur Pink Panthers,39,false,Unknown,Rahul Chaudhari,81,14,,Sukesh Hegde,111,9,,Hadi Oshtorak,249,5,,Sandeep Kandola,248,3,Defender,Deepak Niwas Hooda,41,3,,Sonu Narwal,190,13,Raider,Rajesh Narwal,86,7,,Kuldeep Singh,252,5,,Jasvir Singh,52,4,,C. Arun,191,1,,,False,False
29,"Pro Kabaddi League Season 2, 2015",W,2,08/04/2015 9:00:00 ,U Mumba beat Dabang Delhi (29-25),08/04/2015 9:00:00 ,Completed,4,9,kabaddi,Gachibowli Indoor Stadium,91,League,Match 30,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,U Mumba,29,true,Dabang Delhi,25,false,U Mumba,Anup Kumar,29,8,,Rishank Devadiga,94,6,,Vishal Mane,123,4,,Jeeva Kumar,54,3,,Fazel Atrachali,259,2,,Kashiling Adake,58,7,,Dadaso Balaso Awad,38,6,Raider,Ravinder Pahal,157,3,,Rakesh Singh Kumar,158,2,Defender,G.S. Manikandan,222,1,Defender,,False,False
30,"Pro Kabaddi League Season 2, 2015",W,2,08/05/2015 8:00:00 ,Telugu Titans beat Bengal Warriors (44-28),08/05/2015 8:00:00 ,Completed,16,9,kabaddi,Gachibowli Indoor Stadium,92,League,Match 31,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,44,true,Bengal Warriors,28,false,Telugu Titans,Deepak Niwas Hooda,41,11,,Rahul Chaudhari,81,10,,Sukesh Hegde,111,6,,Sandeep Kandola,248,6,Defender,Meraj Sheykh,251,3,,Mahendra Ganesh Rajput,163,14,,Jang Kun Lee,12,5,,Vijin Thangadurai,185,2,,Shyam Kumar Sah,108,2,Defender,Vineet Sharma,268,2,,,False,False
31,"Pro Kabaddi League Season 2, 2015",W,2,08/06/2015 8:00:00 ,Bengaluru Bulls beat Bengal Warriors (33-22),08/06/2015 8:00:00 ,Completed,11,9,kabaddi,Gachibowli Indoor Stadium,93,League,Match 32,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Bengal Warriors,22,false,Bengaluru Bulls,33,true,Bengaluru Bulls,Nilesh Shinde,73,5,Defender,Deepak Kumar,184,5,Defender,Jang Kun Lee,12,3,,Sunil Jaipal,141,3,Raider,Mahendra Ganesh Rajput,163,2,,Ajay Thakur,26,12,,Manjeet Chhillar,69,8,,Somvir Shekhar,109,3,Defender,Dharmaraj Cheralathan,42,2,,Ashish Chhokar,195,2,,,False,False
32,"Pro Kabaddi League Season 2, 2015",W,2,08/06/2015 9:00:00 ,Telugu Titans beat Patna Pirates (54-32),08/06/2015 9:00:00 ,Completed,22,9,kabaddi,Gachibowli Indoor Stadium,94,League,Match 33,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,54,true,Patna Pirates,32,false,Telugu Titans,Meraj Sheykh,251,11,,Rahul Chaudhari,81,11,,Deepak Niwas Hooda,41,9,,Sukesh Hegde,111,6,,Sandeep Kandola,248,3,Defender,Ravi Dalal,92,10,Raider,Deepak Narwal,211,6,,D. Suresh Kumar,162,3,Defender,Tae Deok Eom,14,3,,Sandeep Narwal,142,2,,,False,False
33,"Pro Kabaddi League Season 2, 2015",W,2,08/07/2015 8:00:00 ,Jaipur Pink Panthers beat U Mumba (35-25),08/07/2015 8:00:00 ,Completed,10,9,kabaddi,Gachibowli Indoor Stadium,95,League,Match 34,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Jaipur Pink Panthers,35,true,U Mumba,25,false,Jaipur Pink Panthers,Sonu Narwal,190,6,Raider,Kuldeep Singh,252,6,,Ran Singh,160,4,,Prashant Chavan,147,4,All Rounder,Rajesh Narwal,86,4,,Surender Nada,146,6,Defender,Vishal Mane,123,4,,Rishank Devadiga,94,4,,K. Prapanjan,219,3,,Pawan Kumar Kadian,156,2,,,False,False
34,"Pro Kabaddi League Season 2, 2015",Tied,2,08/07/2015 9:00:00 ,Match Tied,08/07/2015 9:00:00 ,Completed,0,9,kabaddi,Gachibowli Indoor Stadium,96,League,Match 35,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Telugu Titans,29,false,Puneri Paltan,29,false,Unknown,Sukesh Hegde,111,8,,Deepak Niwas Hooda,41,7,,Rajaguru Subramanian,84,3,,Sandeep Kandola,248,3,Defender,Meraj Sheykh,251,3,,Wazir Singh,124,12,,Pravin Niwale,79,5,Raider,Mahipal Narwal,67,3,Defender,Manoj Dhull,233,2,,Vijender Singh,235,1,Defender,,False,False
35,"Pro Kabaddi League Season 2, 2015",W,2,08/08/2015 8:00:00 ,Bengal Warriors beat Dabang Delhi (20-17),08/08/2015 8:00:00 ,Completed,3,2,kabaddi,Thyagaraj Indoor Stadium,97,League,Match 36,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Dabang Delhi,17,false,Bengal Warriors,20,true,Bengal Warriors,Ravinder Pahal,157,5,,Kashiling Adake,58,3,,Dadaso Balaso Awad,38,2,Raider,Rakesh Singh Kumar,158,2,Defender,Selvamani K,264,2,,Sachin Khambe,98,5,Defender,Mahendra Ganesh Rajput,163,3,,Vikas Kale,179,3,,Kedar Lal,180,2,Defender,Vijin Thangadurai,185,2,,,False,False
36,"Pro Kabaddi League Season 2, 2015",W,2,08/08/2015 9:00:00 ,Patna Pirates beat Bengaluru Bulls (30-28),08/08/2015 9:00:00 ,Completed,2,2,kabaddi,Thyagaraj Indoor Stadium,98,League,Match 37,pkl,"Pro Kabaddi League Season 2, 2015",2,+05:30,Patna Pirates,30,true,Bengaluru Bulls,28,false,Patna Pirates,Sandeep Narwal,142,8,,D. Suresh Kumar,162,6,Defender,Ravi Dalal,92,5,Raider,Deepak Narwal,211,3,,Girish Maruti Ernak,161,2,,Manjeet Chhillar,69,8,,Dharmaraj Cheralathan,42,5,,Ajay Thakur,26,4,,Ashish Chhokar,195,2,,Rakesh Narwal,204,2,,,False,False
