match_played,value,team_id,team_name,rank,points_per_match
16,187,7,Puneri Paltan,1,11.6875
16,182,6,Patna Pirates,2,11.375
16,169,5,U Mumba,3,10.5625
16,150,4,Bengal Warriors,4,9.375
14,117,3,Jaipur Pink Panthers,5,8.357142857142858
14,117,8,Telugu Titans,6,8.357142857142858
14,111,2,Dabang Delhi K.C.,7,7.928571428571429
14,101,1,Bengaluru Bulls,8,7.214285714285714
